%time,field.layout.data_offset,field.data0,field.data1,field.data2,field.data3,field.data4,field.data5,field.data6,field.data7,field.data8,field.data9,field.data10,field.data11,field.data12,field.data13,field.data14,field.data15
1654092457349789439,0,-0.00020570859804257963,-0.15984959864354395,-0.005516907408997268,-0.15835061544900408,-0.015547331086881888,-0.15624141483516482,-0.0019770695612980754,-0.15407691368689905,0.0026114327566964315,-0.15047272063873626,-0.012897935804429939,-0.14883614005623283,-0.0187407441191621,-0.14745493459177542,-0.009862677605597503,-0.1552059634701236
1654092457402255213,0,0.00888148716517858,-0.15852238581730768,0.003507978837568676,-0.15693050845638734,-0.005762791895604413,-0.155157470703125,0.006597497961023352,-0.15257568359375,0.011428128756009619,-0.14871111859332076,-0.004225242530906559,-0.14730891971797733,-0.009701236263736257,-0.14636699969951922,-0.0010549021291208494,-0.15381959349244503
1654092457453027096,0,0.018169428228021985,-0.15699268382984202,0.012601412259615391,-0.15559061909769917,0.004003503820398324,-0.15398707127833103,0.015558934473729386,-0.15098752870664492,0.02034026764251374,-0.1466964889358688,0.004558588384271978,-0.146072756589114,-0.0008154565161401228,-0.14534999302455356,0.008155638307005497,-0.15252685546875
1654092457505074295,0,0.02734784136761676,-0.15598466474931316,0.021598463792067313,-0.15456569797390107,0.013419819926167587,-0.1532930143586882,0.0243355216560783,-0.14970867450420672,0.029058636675824173,-0.14466452126974588,0.013259049300309078,-0.1451360346196772,0.008199100703983497,-0.14467196621737635,0.016969852657108542,-0.15166458297561813
1654092457554495632,0,0.035998065655048074,-0.15534124688787773,0.0303854470724588,-0.1540967333447802,0.022630360362293933,-0.15323915586366757,0.032686807821085156,-0.1488049517621051,0.03757203489869505,-0.14360599727421017,0.021612615899725296,-0.14462893978580013,0.016738656850961542,-0.14452813117058722,0.025477147364354413,-0.1511906550480769
1654092457623157258,0,0.04412700946514423,-0.15507792378519916,0.03845650809151785,-0.1540609171102335,0.0314447759271978,-0.1535627763349931,0.04047543033138737,-0.14851104400970125,0.04530082954155219,-0.14286629813058035,0.029410091861263754,-0.14446521800952952,0.02503769423935437,-0.14505638709435095,0.03361648727249317,-0.15129267095209478
1654092457677505781,0,0.05188390710851649,-0.1551980490212912,0.04614378541380493,-0.15432055127489697,0.03958163418612637,-0.15430686866844093,0.047848343063186805,-0.1483924614204155,0.052631420093578296,-0.1424275157215831,0.03678360823746568,-0.14478239960722872,0.03245004507211535,-0.14556432032323144,0.04112005548162778,-0.15153097634787088
1654092457736820098,0,0.05926574036315247,-0.15521287184495192,0.053328696450034324,-0.15466570172991068,0.047314050695398346,-0.15512675191019915,0.054701853322458804,-0.14842046381353022,0.05945756513993819,-0.1419935289320055,0.04349834735576924,-0.1452405992445055,0.03967902214972524,-0.1465727082975618,0.048350910564045335,-0.15200282505580356
1654092457795665454,0,0.06600288139594782,-0.15513158106541897,0.06022432767427885,-0.15482801500257554,0.05467046381353019,-0.1557120857657967,0.06120109138907967,-0.1481161599630838,0.06583151345724587,-0.14138522305331389,0.050036486950549464,-0.14576402601304944,0.04631937886332416,-0.1472057635967548,0.054931036980597536,-0.15217633928571428
1654092457844830598,0,0.07257368486006183,-0.15473626105339972,0.06676072340745193,-0.15463880601820051,0.061785150884272,-0.15613577706473214,0.0673918671660371,-0.14779361263736263,0.07195166283911401,-0.14075729873154189,0.056150264530391514,-0.1456555712354052,0.05275972806490381,-0.14767808180588943,0.06127694936899042,-0.1523355001931662
1654092457891696209,0,0.07878028953468408,-0.15431183196686127,0.07288778116414835,-0.15429191170157963,0.06854771205357141,-0.15587828919127744,0.07332421606713599,-0.1473099593277816,0.07782029371995193,-0.1400177001953125,0.06183277172046703,-0.1455493633563702,0.05874425867101646,-0.1478580349094265,0.0673830807864011,-0.15210624946342718
1654092457941830751,0,0.0853314410199176,-0.1518259572458791,0.07939278738839284,-0.15195607615041207,0.07553684108859887,-0.15395011482657966,0.07959876427283655,-0.14477237240298765,0.08411080496651786,-0.13745543092161744,0.06810275905734892,-0.14352879786229394,0.06541680975274722,-0.14595699100703982,0.07392108623798077,-0.1498970450935783
1654092457969511912,0,0.09180894788804947,-0.14874488914405906,0.08600712032108515,-0.14879666841947115,0.0825947855855082,-0.15081243829412772,0.08601161411830358,-0.1414791232936985,0.09041909018715659,-0.1338604937542926,0.07449830442994504,-0.14017354105855082,0.07161556705013739,-0.1429226382748111,0.08054702255752061,-0.14669095552884615
1654092458018671485,0,0.097610104739011,-0.14589743142599587,0.09169029822716346,-0.14599347795758927,0.08872700785542581,-0.1480126014122596,0.09182008177369505,-0.1383855463384272,0.0962128691620879,-0.1305226084950206,0.07991715315934067,-0.1371212131374485,0.07730417775583787,-0.13992936689775068,0.08622671274038463,-0.14389172229138047
1654092458077864267,0,0.10266019381009617,-0.1434426779275412,0.09658598847441618,-0.14360593020260987,0.09432708404876372,-0.14551820859804257,0.0967465578854739,-0.13569312462439903,0.10118575882125688,-0.12785523802369506,0.08492230425824177,-0.13438955453725962,0.08231737744677192,-0.13724227737594435,0.09105170952094782,-0.14142046917925824
1654092458119179543,0,0.10715560074690936,-0.14154971615298761,0.10101720788976648,-0.14160813551682688,0.09896226820054949,-0.14361572265625,0.10107656625600961,-0.13357429923592035,0.10568921435010303,-0.1253582294170673,0.08908436534168956,-0.1321972857464801,0.086680921617445,-0.135161380977421,0.09558890206473214,-0.13938444368131866
1654092458177670062,0,0.11100369966947116,-0.1404150658911401,0.10486872746394232,-0.14035973182091344,0.10293518737122248,-0.14230306436727336,0.10481929569453985,-0.1321910145518544,0.10938445709563874,-0.12381055224072801,0.09285647214114012,-0.13060114933894232,0.09057657430460164,-0.13376954466432003,0.09937817919385306,-0.1379638001158997
1654092458230036735,0,0.1143234085250687,-0.1398273174579327,0.10799319089114012,-0.13978553185096151,0.10642344715831048,-0.1418603247338599,0.10809902987637363,-0.1315190912603022,0.11278217022235576,-0.12288090632512019,0.0960427755837912,-0.12984894134186126,0.09390949626545331,-0.13312669691148693,0.1024653508112981,-0.1374182397192651
1654092458270628963,0,0.11666984138907968,-0.13993335765796702,0.11048704713255492,-0.14002846518715656,0.1089740459735577,-0.1421216356885302,0.11043023748712225,-0.1313999720982143,0.11521022922390109,-0.12255540784898694,0.098604239998283,-0.1299666520003434,0.09632434216174446,-0.13323189871651786,0.10495518275669646,-0.13754540747338598
1654092458326645280,0,0.11847561008327612,-0.14075585669213597,0.11206644917582415,-0.1409584799965659,0.11070288354223895,-0.14321832342462223,0.11205679086538461,-0.13200106777987639,0.11684912377661402,-0.1231206537603022,0.10000281700721153,-0.13071651249141483,0.09784418462396982,-0.13402123084435094,0.10654786497682006,-0.13839902773008242
1654092458370771258,0,0.11938000354138051,-0.14244230500944366,0.1128597720638736,-0.1426590133499313,0.11143141526442307,-0.14537313272664834,0.11278109707675138,-0.1334241929945055,0.11764700753348215,-0.12417964725703984,0.10070452008928571,-0.13214104620964973,0.09856426532451923,-0.13585426414405904,0.10732589554000688,-0.14022350940075548
1654092458421114550,0,0.11929549332503434,-0.1444168929215316,0.1126419235061813,-0.14475218385130492,0.11089967161744502,-0.147970949948489,0.11252796885731456,-0.13527610694969094,0.11731198489010988,-0.1258122035435268,0.10024762834821427,-0.1345167222913805,0.09816934774210162,-0.13826361016912775,0.1068940885774382,-0.1424507560310783
1654092458477022093,0,0.11794668344350961,-0.14664796263307006,0.11133798452524035,-0.14729808765453295,0.10912522536057695,-0.1509308867402129,0.11119988410027473,-0.13763518281035372,0.11593312693166208,-0.12791955968835853,0.09870699368990388,-0.13702865432906938,0.09644574175824172,-0.14101435063959478,0.10548840197888054,-0.14499498304429945
1654092458544903956,0,0.11560856745793269,-0.149262212396978,0.10877115438272666,-0.15015205131782278,0.10620023287259611,-0.1543777633499313,0.10870904608087226,-0.14022843916337568,0.1134312220982143,-0.13029711377489697,0.0960661165006868,-0.13990733387706045,0.09353335873111257,-0.14402905139294297,0.10273082020518548,-0.1479959005837912
1654092458590114776,0,0.11230301070999313,-0.1522142347398695,0.10523916391225963,-0.15327356359460848,0.10182743282108514,-0.15793604588770604,0.10514358688186815,-0.1430170415521978,0.1100110399854052,-0.1331235110104739,0.09203283288976649,-0.1430799547132555,0.08953803764594781,-0.14744390131353022,0.09895777440333109,-0.15107408460679944
1654092458642888937,0,0.10766031453897665,-0.15503244924021292,0.1003866677755838,-0.15623504303313873,0.09620133284684068,-0.16163531292925823,0.10050028706644917,-0.14590762630923765,0.10550691374055632,-0.1359543014358688,0.087173093020261,-0.1460004198682177,0.08413032280219779,-0.1505775870857658,0.09404659061641485,-0.1541394579541552
1654092458671343528,0,0.10202147096067996,-0.15782182295243818,0.094469477056147,-0.1593284523094093,0.08959706065418954,-0.16506756793011673,0.09478645743904532,-0.14871829525455013,0.09970656174879808,-0.13846921815976992,0.08101015195741756,-0.14911317930116758,0.07779178828983513,-0.15370369376717033,0.08795219672905225,-0.15717183207417582
1654092458715689446,0,0.09557179880666208,-0.16030072222699177,0.08785722334306317,-0.16215364225618129,0.08176510989010982,-0.1683800330528846,0.08814730801425139,-0.15105892642513735,0.09311201493818683,-0.14099198226090315,0.07392658610920333,-0.15189148619934753,0.07023509937328298,-0.15664347554301167,0.08084160102592725,-0.16015557928399723
1654092458767007664,0,0.08838085132640797,-0.16290826483087223,0.08025747445913461,-0.16487460293612635,0.07304057026957417,-0.17133500654618816,0.08056600382039836,-0.153788572877318,0.08576546134529534,-0.14365241082160027,0.06595204112293956,-0.1546511471926511,0.06186416122939559,-0.15941923372038116,0.07292024381868134,-0.16301993904532966
1654092458815335082,0,0.08027021806318682,-0.1653012453854739,0.07192510248540523,-0.16761085594093406,0.06359916938530213,-0.17456792475103022,0.072500979245364,-0.15645064469222184,0.07769433325463598,-0.14601859627189218,0.057506519359546704,-0.15717347532838255,0.052939882383241765,-0.1620971008971497,0.06444963727678571,-0.16565960894574175
1654092458868917871,0,0.07003730522407281,-0.1658290318080357,0.06141035478193682,-0.16806593674879805,0.05146202674278849,-0.17566776485233515,0.06239322201236264,-0.1569134051983173,0.06775076729910715,-0.1464613023695055,0.0468678233387706,-0.1579820570054945,0.04136533632383238,-0.1628338153545673,0.05354882544213602,-0.16625325967977334
1654092458918666846,0,0.05837201128949176,-0.16487540779532966,0.04946349426940247,-0.16747517009357826,0.037556071857829665,-0.17526211581387363,0.050526042560954665,-0.1558111840552026,0.05577627328725962,-0.14547142615685096,0.033707905863667564,-0.156623286991329,0.02760050008585163,-0.1614269550030048,0.040971693101820084,-0.16545148577008928
1654092458971274452,0,0.046251971905048074,-0.16391742412860577,0.03688844114869505,-0.1666580367874313,0.023208651699862637,-0.1748633080786401,0.03822222699175823,-0.15481869205013737,0.043833302927541215,-0.14440716753949176,0.020304317264766503,-0.1554754906958276,0.013325651399381855,-0.1601110102056147,0.028028416895604424,-0.16472570398351646
1654092459022441063,0,0.03318146087311127,-0.16274561620020606,0.0235319368131868,-0.16551185021033651,0.007540591732486224,-0.17418487884186126,0.025184983473557687,-0.15349540291251718,0.030730128026270606,-0.1430974604009272,0.0061075399210164805,-0.1539372370793269,-0.00201255043784343,-0.15845209478021977,0.01410696847098214,-0.16376584231198488
1654092459088559386,0,0.01882008982228709,-0.16056853912688873,0.008532916058550832,-0.16355859106713597,-0.00948499742445058,-0.1726503476991758,0.01043251792153159,-0.1510241498003949,0.016403902493990388,-0.14077262459220466,-0.009632420801854391,-0.1512954879593063,-0.018761268028846145,-0.15556657392900067,-0.0012695312499999556,-0.16162511804601648
1654092459139909069,0,0.0029496748368818757,-0.15752234825721154,-0.007920619419642866,-0.16081690526270603,-0.028251497038118134,-0.16997419084821427,-0.0054785424536401145,-0.14819520384400756,0.0006259792453640126,-0.13732839731069713,-0.026894236134958782,-0.14782946240770947,-0.037444062285370894,-0.1518326644059066,-0.01846494569883239,-0.1586354014637706
1654092459185213809,0,-0.014090468857314561,-0.1540970687027816,-0.025314699948489006,-0.15732435289320051,-0.04882477141998626,-0.16701096754807693,-0.022611244956215665,-0.1444496573982658,-0.016275594522664836,-0.13337677337311127,-0.045483532580700536,-0.14354710840916896,-0.05718028309581047,-0.14707708673162773,-0.036590777386675793,-0.154977785885989
1654092459235400380,0,-0.03201193337912088,-0.1499643849802541,-0.04382136418269231,-0.1535752516526442,-0.0698271699004121,-0.16335248003949177,-0.04082554408482143,-0.13998332600017172,-0.03422556447458791,-0.12887673849587913,-0.06500774006267171,-0.1382490891676683,-0.07799488109546704,-0.141543947995364,-0.05582409533825547,-0.15078332921960852
1654092459292000331,0,-0.050142325935782966,-0.14634251856541897,-0.0623429183121566,-0.15008652236435438,-0.09084888500171706,-0.16009957449776785,-0.05916794996995192,-0.13587867820655908,-0.05210282881181319,-0.1247854714865213,-0.08466495052798764,-0.1337417770218063,-0.09904302240728025,-0.13641863812457072,-0.07506237658825549,-0.1470190697973901
1654092459348684624,0,-0.06752507136418269,-0.14380345606541894,-0.08044701880151099,-0.14739970112894915,-0.1109242198231456,-0.15748988560267857,-0.07665720509958791,-0.13291797009143203,-0.0694474104996566,-0.12152341067135988,-0.1035158932864011,-0.1299727555159684,-0.11919247134701239,-0.13225342467591003,-0.09359486338856454,-0.14427389626974588
1654092459384817196,0,-0.08427499624399039,-0.1425024682348901,-0.09756087418440934,-0.146320317865728,-0.13005867423592032,-0.15630895593664146,-0.09358285757211539,-0.13119134588555975,-0.08615850092290522,-0.11969758756868132,-0.12122400304773351,-0.12761119800609547,-0.1379620562542926,-0.12944268865899725,-0.111133550287603,-0.14273956634186125
1654092459417648277,0,-0.10030484042324862,-0.1422479315118475,-0.11388610169127748,-0.14624372209821426,-0.14814479953640114,-0.15619084284855766,-0.10951873443938874,-0.13062288053743132,-0.10218881460336539,-0.1191617190182864,-0.1379994151356456,-0.12635088910113323,-0.1556155697330014,-0.12795081505408654,-0.1278500064388736,-0.1422774430159684
1654092459464396549,0,-0.11564545683808379,-0.14338211227249312,-0.1294070065676511,-0.14722900390625,-0.16535450023609205,-0.1568688025841346,-0.12520906217805633,-0.13149068643758585,-0.11722895024896977,-0.11990088158911402,-0.15405575259701235,-0.12623851063487296,-0.17241331666380494,-0.12743848863538804,-0.14386133885645602,-0.14285794771634613
1654092459518021417,0,-0.13044896387791896,-0.14507909083104395,-0.14416295984289149,-0.14888708093664146,-0.1815289507855426,-0.15826456258585164,-0.13948303893372252,-0.13279707353193682,-0.1315220424107143,-0.12109955169342376,-0.16917201450892858,-0.126777833372682,-0.18808258391998628,-0.12780091002747251,-0.15900362454927883,-0.14394195891998626
1654092459569858351,0,-0.143594729245364,-0.14692644391741072,-0.15749156239268544,-0.150596199454842,-0.1961930159684066,-0.15983578189388736,-0.15272438133155908,-0.13449405209048765,-0.1447639884529533,-0.12290575635302198,-0.1828419444325206,-0.12796557080614698,-0.20245455228365386,-0.12833469935825892,-0.1726415613195398,-0.14566482711624312
1654092459616142295,0,-0.15571510398780908,-0.14886669117015794,-0.16954412774725275,-0.15251525208190245,-0.209259770990728,-0.1613609900841346,-0.1649118947458791,-0.1362530718792926,-0.1566648378476992,-0.12493517529833448,-0.19502154339800823,-0.12915350945441278,-0.21520694271548765,-0.1293030791230254,-0.18454931908911398,-0.1472106262877747
1654092459675967223,0,-0.16606063004378435,-0.14998464060353708,-0.18009623433207417,-0.1534415108816964,-0.220583737551511,-0.1620019262963599,-0.17508088834993132,-0.13720428131438875,-0.16696904779790522,-0.12630648770175137,-0.20558210100446428,-0.12990162608387706,-0.2262586656507555,-0.1296789819067651,-0.19527668376545326,-0.14796068799364698
1654092459725459113,0,-0.17432861328125,-0.15035098568423763,-0.18841961871136675,-0.15364996941535025,-0.2295872279575893,-0.16187435611263734,-0.18347764905992445,-0.13749574095338257,-0.17541752071171016,-0.1265673291552198,-0.2141028771033654,-0.12960057520604396,-0.23503585647750688,-0.12917450286529875,-0.2039290543440934,-0.14794687124399036
1654092459792778358,0,-0.18049967000772665,-0.15069828243046016,-0.19461529071514425,-0.15392731048248626,-0.23622074336796017,-0.16175926124656592,-0.18962261493389423,-0.13769356863839285,-0.1815209021935096,-0.1268526852785886,-0.22051532451923078,-0.12926488184666896,-0.24163657387534343,-0.12853460626287774,-0.21022540081988322,-0.14787336077008928
1654092459836998763,0,-0.18453523405305633,-0.1512560498583448,-0.1986862014938187,-0.1544063358516483,-0.24041962675995882,-0.16168588491586539,-0.19355401678399725,-0.1382537841796875,-0.1853863726605426,-0.12747879866715317,-0.22439964210594093,-0.1292906708769746,-0.24579165951236265,-0.12830740121694711,-0.21412662044986264,-0.14821207235147665
1654092459894784992,0,-0.18630310729309751,-0.15237366393372254,-0.2003853263435783,-0.15520408546531592,-0.24221613957331734,-0.16218020260989008,-0.19521658761160715,-0.13899331564431663,-0.18702540135645604,-0.12855912093277816,-0.22615135109031592,-0.12984327379163804,-0.24750171703296706,-0.12866291423420328,-0.21595794342376373,-0.1488787640582074
1654092459941249526,0,-0.18570388961624312,-0.15415951236263736,-0.19972460400927197,-0.15656671209649725,-0.24162242176768545,-0.16311108935010302,-0.19448899489182692,-0.14074318015968407,-0.18654751620449864,-0.1303617707975618,-0.2253529307606456,-0.1310752449454842,-0.24660047594007556,-0.12955003675523694,-0.21526791080013735,-0.15012844211452608
1654092459990850003,0,-0.18278694572029533,-0.15639266129378432,-0.19686272589714973,-0.15876954466432003,-0.23842867337740387,-0.16458170125772664,-0.1915607158954327,-0.14287954477163461,-0.18356725671789148,-0.13271963936941963,-0.22224644252232142,-0.13299781883155906,-0.24328626695570055,-0.13123276259872937,-0.21238792335594092,-0.15198914244934753
1654092460041186474,0,-0.17777200216775413,-0.15914152375944368,-0.19177306458190246,-0.16135300856370188,-0.23284912109375003,-0.16634662334735575,-0.18670278695913461,-0.14545975569840316,-0.17854594136332416,-0.13538265018672735,-0.21700768103966345,-0.13528489332932692,-0.23776459746308382,-0.13342120830829327,-0.20703359750600958,-0.15424281529017855
1654092460089800409,0,-0.17043577760130493,-0.16210722870879118,-0.1843976031292926,-0.16390991210937497,-0.22515486832503437,-0.16860331441019916,-0.17934577019660028,-0.14845510629507214,-0.17126773373111265,-0.1386856917496566,-0.20933831183464974,-0.1382143796145261,-0.22972298087654533,-0.13622332562457073,-0.19942076966002745,-0.15685411390367443
1654092460127691671,0,-0.16155107099931318,-0.16534081762963598,-0.17535152225703984,-0.1667437542925824,-0.21515999259529534,-0.17095403985662774,-0.17039392492273353,-0.15167303399725274,-0.16207657698746566,-0.14228636353880494,-0.19992098965487637,-0.14146222125042926,-0.219652582524897,-0.1393368228451236,-0.190250002682864,-0.15980258145175136
1654092460171940185,0,-0.150910161615728,-0.1688778384701236,-0.16464025476476649,-0.16995386815333102,-0.20339080475188875,-0.17369096357743818,-0.1592560820527129,-0.15514066926725617,-0.15151984246222527,-0.14579169304816278,-0.18868394788804943,-0.14482230720939218,-0.2080983591603709,-0.14294393350789833,-0.17909767234718404,-0.1627977308336195
1654092460211855461,0,-0.1389510270003434,-0.17254336849673763,-0.15259540264423077,-0.17335714822287085,-0.19019802219265114,-0.17640119280133928,-0.14749373551253434,-0.1587804437993647,-0.13933487776871567,-0.1496208777794471,-0.17582726111778846,-0.14861205383971496,-0.19459174858344783,-0.1467604081709306,-0.166873537839114,-0.16628625890710852
1654092460256832329,0,-0.12615584488753434,-0.17609930352850273,-0.1394546676468063,-0.17662548023265795,-0.17598333673162775,-0.1788969270475618,-0.13424662495707418,-0.16256871485448146,-0.12630789620535715,-0.1531893552004636,-0.16205591893458104,-0.1523294972849416,-0.17988167228279534,-0.15030172159383584,-0.1533311780992445,-0.16948081215659339
1654092460305351198,0,-0.11239322201236263,-0.17930418580442992,-0.12572464156936813,-0.17956630161830356,-0.1606963105254121,-0.1812621399596497,-0.12006259121737638,-0.1659168956043956,-0.11250590230082418,-0.15709573934366414,-0.1471952668913118,-0.15579226986392514,-0.1642952384529533,-0.15386275406722183,-0.1389979100489354,-0.17237776871565932
1654092460389010638,0,-0.09845480447287087,-0.1822857196514423,-0.11151927906078297,-0.18205921885731452,-0.14498586130666208,-0.1833066164792239,-0.10609573531936813,-0.16903441712096498,-0.09823199261675825,-0.16035313868260645,-0.13180126148265797,-0.15912757286658655,-0.1478961651141827,-0.15736010205614698,-0.12426402333018541,-0.17510818649124313
1654092460440133784,0,-0.0845442887190934,-0.18477132608602334,-0.09726535671359891,-0.18415426736349585,-0.12923630934495195,-0.1849154629550137,-0.09186884282709479,-0.17167153830056664,-0.0838606949690934,-0.16348444341303228,-0.11659680041638049,-0.16206524188701923,-0.1316597404060783,-0.16008746807391827,-0.10957775744763049,-0.17710956950764078
1654092460494966354,0,-0.07132159222613324,-0.18633697845123626,-0.08354324508499314,-0.1856657258756868,-0.11376389723557695,-0.18564754947201234,-0.07774430159684065,-0.1738365760216346,-0.06992462493561126,-0.16566500820956387,-0.10139757093492444,-0.16393033541165866,-0.11564693241328983,-0.1621927785349416,-0.09502013489440245,-0.1787878686255151
1654092460536630892,0,-0.05845665564903846,-0.1877385736821772,-0.07028245192307693,-0.18670446374914146,-0.09853368067479396,-0.18575694325206044,-0.0644045651614011,-0.17519122113238325,-0.05619406228537088,-0.1675602504185268,-0.08690755655477334,-0.1656580327631353,-0.09980233999399041,-0.16372191041380493,-0.08123866489955356,-0.17971395974630838
1654092460582902664,0,-0.04600025218921703,-0.18906223171359887,-0.057710484095982145,-0.18767284351390795,-0.08351621523008246,-0.18604219876802883,-0.051530104417067304,-0.17652483929644575,-0.04315031282194368,-0.16971894987336883,-0.07249735737894916,-0.16713317200377747,-0.08482699551425138,-0.16518799498841003,-0.06754016247424449,-0.18084240588513048
1654092460706230375,0,-0.022921182821085163,-0.19256551553914836,-0.03361957256610579,-0.19031989129035026,-0.056394606370192335,-0.1868237841260302,-0.027187271956559067,-0.1802953363774897,-0.018976299579326922,-0.17382275927197802,-0.045271921681833804,-0.17097372537130837,-0.055833753648695084,-0.1686345697759272,-0.042120160113324145,-0.18330467140281592
1654092460748409768,0,-0.012329973493303573,-0.19443976433722526,-0.022686968792925838,-0.1919754195999313,-0.043727061512706056,-0.18775279286143542,-0.0161626459478022,-0.18244018554687502,-0.0077656840230082395,-0.17619679209950206,-0.03315275422819369,-0.1733603005880838,-0.04276096218234893,-0.17101779141268886,-0.030523614569024693,-0.18485127543355082
1654092460800965916,0,-0.0025186056619162095,-0.19648303356799451,-0.012574516547905229,-0.19372746394230766,-0.03169951386504122,-0.1889015952309409,-0.0059063251201923045,-0.18474671080872251,0.002354481456043958,-0.17850643619076237,-0.021518246158138743,-0.17548194298377404,-0.030168805803571452,-0.173485355586796,-0.019491275326236235,-0.18656113173935437
1654092460825702729,0,0.006485153030563191,-0.19836539802970465,-0.0030834826794299552,-0.1954082782451923,-0.020307134271978056,-0.19023048484718405,0.003612677605597525,-0.18678686121007898,0.011888038719093406,-0.18093747987851994,-0.010826295286744503,-0.17761646312671703,-0.018589162302541207,-0.17565149998926854,-0.009326976734203296,-0.18842270400497937
1654092460846670010,0,0.01512444464714973,-0.20013461270175137,0.005871380816449168,-0.1969438825334821,-0.00993008456387362,-0.19144038944453984,0.012703763521634603,-0.18887396173162774,0.02091688219007555,-0.18333924681275757,-0.0007471105554601731,-0.1798653068123283,-0.007461715530563184,-0.1780138958941449,6.606552627064222e-05,-0.19022599104996565
1654092460889570415,0,0.02310992230425824,-0.20174989805116758,0.014303018758585168,-0.19832374656593404,-1.556061126373187e-05,-0.1923851600060096,0.02113955990298763,-0.19053777338384273,0.029309618604052193,-0.18520675491500688,0.008616487272493145,-0.18200713775970123,0.002600634229052212,-0.18017896715101303,0.0090478247338599,-0.19167168585808722
1654092460948577691,0,0.03043595198746566,-0.20278085561899037,0.022247985169127737,-0.1994588663289835,0.009296928657280212,-0.19339391687414148,0.028949444110576927,-0.19214138827481114,0.03673873733688186,-0.18683438143887363,0.017477920029189575,-0.183858884035886,0.012000584864354402,-0.18199187897063873,0.017312051961710206,-0.1929925604180975
1654092461009474453,0,0.0374941647707761,-0.20375594254378432,0.02948635227077609,-0.20011677165607827,0.018064662388392827,-0.19426705496651786,0.036095252403846145,-0.1931102040049794,0.043849198896806316,-0.18806370326450894,0.025711897965315922,-0.1852453881567651,0.02075812371222524,-0.18360853928786056,0.025067004528674497,-0.19387867686512705
1654092461071157005,0,0.04377528599330357,-0.2041660853794643,0.036128721132383246,-0.200559578361092,0.026121571299793922,-0.19480812156593405,0.0426680680159684,-0.1939449436061985,0.05025896344866071,-0.18895297207675138,0.0329544905777816,-0.18645767379593062,0.02900497939560437,-0.1850308596432864,0.032159088470123665,-0.1945988246372768
1654092461118614242,0,0.049652434967376376,-0.20446166992187498,0.04216006771548764,-0.20068607539921013,0.03330078124999997,-0.1951386504120879,0.048409732357486274,-0.19447849818638394,0.055928928249484894,-0.1895681863302713,0.03962442586710163,-0.18734107384314905,0.03613455636160712,-0.18622027386675824,0.03856335315075554,-0.19521336817479396
1654092461151566090,0,0.054869465251545325,-0.20447629153073488,0.0477730216560783,-0.2011091630537431,0.039899687714629095,-0.19547528277386675,0.053771167797046715,-0.19466348165994163,0.061240529490041204,-0.19005868094308037,0.045554963834993134,-0.18808070591517856,0.0426430503090659,-0.18720109541337568,0.04443889240642174,-0.19544774988195399
1654092461201499477,0,0.059166407323145605,-0.20460258735405218,0.052288013500171704,-0.20119132576407966,0.04560010302197798,-0.19591305910885987,0.05823270357572116,-0.19507791707803915,0.06552466088598902,-0.19018091893458106,0.05040940504807695,-0.18890340616414836,0.04827867445054945,-0.1881783957009787,0.04950320065676511,-0.1959776155241243
1654092461249718701,0,0.06266667292668268,-0.20447655981713597,0.0560997596153846,-0.2014082353193681,0.05033482142857143,-0.19613023695054943,0.06181794889680631,-0.1953436547583276,0.06890560611263737,-0.19040953248411746,0.054566033331902464,-0.18960842929043611,0.05273705786401095,-0.18906954251802885,0.05342621855683383,-0.19609277746179601
1654092461299388509,0,0.06565042013650413,-0.20403113731971154,0.05939263983087226,-0.20117516150841344,0.05437669020432695,-0.19642642513736264,0.06466855898008242,-0.19535841051038805,0.07159162248883928,-0.19043669648222872,0.057979105855082425,-0.1902630816449176,0.05658455314217031,-0.1898521004142342,0.056855119977678614,-0.19635509449047045
1654092461352021229,0,0.06811167958018544,-0.20386520218063187,0.06212701483087224,-0.2010319636418269,0.057785671359890045,-0.19670872950291896,0.06714558024982831,-0.19531001835078984,0.07375213287688874,-0.19033635736821772,0.06070167625343409,-0.19055856557992787,0.05945025433550821,-0.19067962981842376,0.05962014669900412,-0.19647444840315934
1654092461398828259,0,0.07003569550566621,-0.2033301049536401,0.06413077888907967,-0.20062960111177883,0.06062226347870875,-0.19690330421531593,0.06887294224330356,-0.19512738238324176,0.07536976573231456,-0.19014188326322115,0.06268404447115383,-0.1909646505837912,0.06185249077094779,-0.19129601782494848,0.061716201279189586,-0.1963618687220982
1654092461452093924,0,0.07134238442221841,-0.20237507243732827,0.06561856112637363,-0.20022717151013047,0.06253648695054942,-0.1970280573918269,0.06998753809666897,-0.19478236607142857,0.07620816073574863,-0.189640623658568,0.06411079155219779,-0.19114949991414834,0.06340493003090664,-0.19168382581773694,0.06338742434323491,-0.19642491602635645
1654092461494335465,0,0.07212162227421018,-0.20179644574175823,0.06656554505065246,-0.19974895100017168,0.06402762276785717,-0.19697091238839284,0.07066797948145603,-0.1941983401120364,0.07669100918612637,-0.18902145218063188,0.06488667582417584,-0.19112562242445055,0.06436526120364006,-0.1920292780949519,0.06438826676253434,-0.19614435552240728
1654092461544800471,0,0.0725344479739011,-0.20076112851991756,0.06716737851991758,-0.19894550030048075,0.06497936877575544,-0.1969071272965316,0.07084726186899037,-0.1936288016183036,0.07655203683035715,-0.1884683797647665,0.06502940418956044,-0.19103970370449863,0.06472691127232144,-0.19225487342247596,0.06488385881696429,-0.19574085277515452
