%time,field0,field1
1653385483749659499,33628.0,77.0
1653385483830531163,2210.0,100.0
1653385483912144356,2210.0,100.0
1653385483992659160,2210.0,100.0
1653385484084332271,2210.0,100.0
1653385484152273346,2210.0,100.0
1653385484250180797,2190.0,100.0
1653385484324253949,2190.0,100.0
1653385484405477142,2190.0,100.0
1653385484490270227,2190.0,100.0
1653385484568044291,2203.0,100.0
1653385484649485589,2203.0,100.0
1653385484728225742,2203.0,100.0
1653385484805698626,2203.0,100.0
1653385484901584264,2180.0,100.0
1653385484965304169,2180.0,100.0
1653385485064631795,2180.0,100.0
1653385485127682107,2180.0,100.0
1653385485225402263,2276.0,100.0
1653385485302430726,2276.0,100.0
1653385485386202724,2276.0,100.0
1653385485466222472,2276.0,100.0
1653385485543148407,2283.0,100.0
1653385485626760649,2283.0,100.0
1653385485705996709,2283.0,100.0
1653385485787269085,2283.0,100.0
1653385485879411793,2277.0,100.0
1653385485958500805,2277.0,100.0
1653385486040586708,2277.0,100.0
1653385486105475552,2277.0,100.0
1653385486201684169,2286.0,100.0
1653385486281372637,2286.0,100.0
1653385486361228756,2286.0,100.0
1653385486440144343,2286.0,100.0
1653385486536113495,2071.0,100.0
1653385486600135721,2071.0,100.0
1653385486697315266,2071.0,100.0
1653385486758772820,2071.0,100.0
1653385486856938764,2209.0,83.0
1653385486937050914,2209.0,83.0
1653385487013562052,2209.0,83.0
1653385487095901500,2209.0,83.0
1653385487177633339,2201.0,83.0
1653385487255431869,2201.0,83.0
1653385487333939891,2201.0,83.0
1653385487414783513,2201.0,83.0
1653385487513878329,2194.0,83.0
1653385487575264270,2194.0,83.0
1653385487672253375,2194.0,83.0
1653385487735830508,2194.0,83.0
1653385487830749746,2068.0,100.0
1653385487913889085,2068.0,100.0
1653385487994793613,2068.0,100.0
1653385488074464103,2068.0,100.0
1653385488169538271,2052.0,100.0
1653385488234893830,2052.0,100.0
1653385488330101850,2052.0,100.0
1653385488394150333,2052.0,100.0
1653385488488231929,2034.0,83.0
1653385488555410876,2034.0,83.0
1653385488647314003,2034.0,83.0
1653385488713765740,2034.0,83.0
1653385488809124724,1992.0,83.0
1653385488889342005,1992.0,83.0
1653385488969422754,1992.0,83.0
1653385489049520708,1992.0,83.0
1653385489128718831,1969.0,66.0
1653385489212647763,1969.0,66.0
1653385489287915324,1969.0,66.0
1653385489371416438,1969.0,66.0
1653385489471325366,1943.0,50.0
1653385489529508928,1943.0,50.0
1653385489624284999,1943.0,50.0
1653385489691092689,1943.0,50.0
1653385489785355313,1699.0,33.0
1653385489847452167,1699.0,33.0
1653385489944270156,1699.0,33.0
1653385490011192447,1699.0,33.0
1653385490104507611,1633.0,33.0
1653385490183522619,1633.0,33.0
1653385490266938375,1633.0,33.0
1653385490342988095,1633.0,33.0
1653385490443037051,1551.0,33.0
1653385490554106613,1551.0,33.0
1653385490634509874,1551.0,33.0
1653385490729682866,1446.0,33.0
1653385490792221842,1446.0,33.0
1653385490890093081,1446.0,33.0
1653385490952600065,1446.0,33.0
1653385491049015565,1575.0,16.0
1653385491132376546,1575.0,16.0
1653385491211843882,1575.0,16.0
1653385491277750043,1575.0,16.0
1653385491370092932,1486.0,33.0
1653385491449066429,1486.0,33.0
1653385491532175746,1486.0,33.0
1653385491611800145,1486.0,33.0
1653385491705265031,1402.0,33.0
1653385491768351301,1402.0,33.0
1653385491868457261,1402.0,33.0
1653385491933175334,1402.0,33.0
1653385492028986573,1155.0,33.0
1653385492108857880,1155.0,33.0
1653385492184235237,1155.0,33.0
1653385492267471657,1155.0,33.0
1653385492346184863,979.0,50.0
1653385492425163324,979.0,50.0
1653385492506137569,979.0,50.0
1653385492588697465,979.0,50.0
1653385492680374841,1263.0,33.0
1653385492746843943,1263.0,33.0
1653385492844295185,1263.0,33.0
1653385492907242303,1263.0,33.0
1653385493003137375,1213.0,33.0
1653385493084040220,1213.0,33.0
1653385493164782654,1213.0,33.0
1653385493244412392,1213.0,33.0
1653385493326699292,775.0,66.0
1653385493405156778,775.0,66.0
1653385493482968763,775.0,66.0
1653385493565135078,775.0,66.0
1653385493644249301,751.0,83.0
1653385493720794278,751.0,83.0
1653385493805308327,751.0,83.0
1653385493881884654,751.0,83.0
1653385493976947762,728.0,100.0
1653385494042966804,728.0,100.0
1653385494138994909,728.0,100.0
1653385494201406086,728.0,100.0
1653385494300985498,707.0,100.0
1653385494363142983,707.0,100.0
1653385494458834610,707.0,100.0
1653385494527459914,707.0,100.0
1653385494621843802,686.0,100.0
1653385494732602192,686.0,100.0
1653385494813238658,686.0,100.0
1653385494890231895,663.0,100.0
1653385494970021978,663.0,100.0
1653385495050156628,663.0,100.0
1653385495118485596,663.0,100.0
1653385495228396762,646.0,100.0
1653385495289542729,646.0,100.0
1653385495388737929,646.0,100.0
1653385495452738445,628.0,100.0
1653385495546071806,628.0,100.0
1653385495611151478,628.0,100.0
1653385495706152150,613.0,100.0
1653385495773876684,613.0,100.0
1653385495866244450,613.0,100.0
1653385495935489928,613.0,100.0
1653385496028803813,598.0,100.0
1653385496090800689,598.0,100.0
1653385496188710771,598.0,100.0
1653385496252341159,598.0,100.0
1653385496347862370,584.0,100.0
1653385496410817337,584.0,100.0
1653385496510551636,584.0,100.0
1653385496573918649,584.0,100.0
1653385496668089912,570.0,100.0
1653385496730705752,570.0,100.0
1653385496827398612,570.0,100.0
1653385496894583901,570.0,100.0
1653385496987530221,561.0,100.0
1653385497069601497,561.0,100.0
1653385497151117674,561.0,100.0
1653385497215836666,561.0,100.0
1653385497313080226,551.0,100.0
1653385497387621143,551.0,100.0
1653385497469765260,551.0,100.0
1653385497548014686,551.0,100.0
1653385497629617531,541.0,100.0
1653385497707293838,541.0,100.0
1653385497786922183,541.0,100.0
1653385497869802722,541.0,100.0
1653385497949290824,533.0,100.0
1653385498029258117,533.0,100.0
1653385498110875728,533.0,100.0
1653385498188885464,533.0,100.0
1653385498267793723,526.0,100.0
1653385498346802759,526.0,100.0
1653385498429447027,526.0,100.0
1653385498510775116,526.0,100.0
1653385498589578872,521.0,100.0
1653385498671067227,521.0,100.0
1653385498747318344,521.0,100.0
1653385498830170506,521.0,100.0
1653385498925447240,517.0,100.0
1653385498987166688,517.0,100.0
1653385499083721600,517.0,100.0
1653385499196410912,514.0,100.0
1653385499274561612,514.0,100.0
1653385499376266195,514.0,100.0
1653385499438200959,514.0,100.0
1653385499531126753,511.0,100.0
1653385499599474564,511.0,100.0
1653385499690811599,511.0,100.0
1653385499758630811,511.0,100.0
1653385499851722100,509.0,100.0
1653385499931904576,509.0,100.0
1653385500013734063,509.0,100.0
1653385500095691202,509.0,100.0
1653385500177734621,508.0,100.0
1653385500251986849,508.0,100.0
1653385500331370200,508.0,100.0
1653385500411703418,508.0,100.0
1653385500491064269,507.0,100.0
1653385500575070517,507.0,100.0
1653385500651998402,507.0,100.0
1653385500732232342,507.0,100.0
1653385500829938019,506.0,100.0
1653385500893368642,506.0,100.0
1653385500989067422,506.0,100.0
1653385501052086334,506.0,100.0
1653385501150802571,507.0,100.0
1653385501213073503,507.0,100.0
1653385501309605976,507.0,100.0
1653385501372794849,507.0,100.0
1653385501470201963,508.0,100.0
1653385501553307235,508.0,100.0
1653385501632073941,508.0,100.0
1653385501712316276,508.0,100.0
1653385501789121878,527.0,100.0
1653385501871179364,527.0,100.0
1653385501949064042,527.0,100.0
1653385502029342866,527.0,100.0
1653385502110159387,536.0,100.0
1653385502191979737,536.0,100.0
1653385502269867509,536.0,100.0
1653385502352273384,536.0,100.0
1653385502446600697,557.0,100.0
1653385502508496371,557.0,100.0
1653385502588996249,557.0,100.0
1653385502672734356,557.0,100.0
1653385502766990378,577.0,100.0
1653385502831545928,577.0,100.0
1653385502924193172,577.0,100.0
1653385502992110061,577.0,100.0
1653385503090216206,579.0,100.0
1653385503153653471,579.0,100.0
1653385503249058710,579.0,100.0
1653385503311768041,579.0,100.0
1653385503408321068,596.0,100.0
1653385503490500396,596.0,100.0
1653385503566558024,596.0,100.0
1653385503647794930,596.0,100.0
1653385503727455240,598.0,100.0
1653385503809976911,598.0,100.0
1653385503888330339,598.0,100.0
1653385503968932622,598.0,100.0
1653385504062225408,612.0,100.0
1653385504131126907,612.0,100.0
1653385504222427109,612.0,100.0
1653385504334609217,631.0,99.0
1653385504414166903,631.0,99.0
1653385504494304234,631.0,99.0
1653385504575638664,631.0,99.0
1653385504671016460,630.0,99.0
1653385504733891461,630.0,99.0
1653385504830779601,630.0,99.0
1653385504894843842,630.0,99.0
1653385504993809630,644.0,99.0
1653385505056683830,644.0,99.0
1653385505154396256,644.0,99.0
1653385505232852615,644.0,99.0
1653385505311822436,664.0,99.0
1653385505391267488,664.0,99.0
1653385505473183959,664.0,99.0
1653385505552434313,664.0,99.0
1653385505634184675,686.0,99.0
1653385505712262615,686.0,99.0
1653385505794880440,686.0,99.0
1653385505874864426,686.0,99.0
1653385505972200395,692.0,99.0
1653385506081232832,692.0,99.0
1653385506162859947,692.0,99.0
1653385506256885278,714.0,99.0
1653385506322748929,714.0,99.0
1653385506416908826,714.0,99.0
1653385506484805197,714.0,99.0
1653385506578969328,736.0,99.0
1653385506658192039,736.0,99.0
1653385506739721594,736.0,99.0
1653385506816645643,736.0,99.0
1653385506895588031,755.0,99.0
1653385506976651950,755.0,99.0
1653385507058874978,755.0,99.0
1653385507137612598,755.0,99.0
1653385507234113623,764.0,99.0
1653385507348261568,764.0,99.0
1653385507422775756,764.0,99.0
1653385507506451698,787.0,99.0
1653385507588266805,787.0,99.0
1653385507664509378,787.0,99.0
1653385507745628737,787.0,99.0
1653385507843810459,807.0,99.0
1653385507907903224,807.0,99.0
1653385508003347164,807.0,99.0
1653385508065471502,807.0,99.0
1653385508163524349,793.0,99.0
1653385508229993822,793.0,99.0
1653385508322531416,793.0,99.0
1653385508386835437,793.0,99.0
1653385508483601243,811.0,99.0
1653385508558602083,811.0,99.0
1653385508642900728,811.0,99.0
1653385508722113477,811.0,99.0
1653385508804508880,802.0,99.0
1653385508880967636,802.0,99.0
1653385508965371079,802.0,99.0
1653385509042612553,802.0,99.0
1653385509139929744,838.0,99.0
