%time,field.channels0,field.channels1,field.channels2,field.channels3,field.channels4,field.channels5,field.channels6,field.channels7
1653385488938875824,1500,1500,1537,1538,1514,1500,1500,1500
1653385488968572553,1500,1500,1537,1538,1514,1500,1500,1500
1653385488973034491,1500,1500,1537,1538,1514,1500,1500,1500
1653385488975263510,1500,1500,1537,1538,1514,1500,1500,1500
1653385488999649900,1500,1500,1537,1538,1514,1500,1500,1500
1653385489004148475,1500,1500,1537,1538,1514,1500,1500,1500
1653385489033872843,1500,1500,1537,1537,1514,1500,1500,1500
1653385489039317417,1500,1500,1537,1537,1514,1500,1500,1500
1653385489051374477,1500,1500,1537,1537,1514,1500,1500,1500
1653385489064633744,1500,1500,1537,1537,1514,1500,1500,1500
1653385489071098322,1500,1500,1537,1537,1514,1500,1500,1500
1653385489099271678,1500,1500,1537,1537,1514,1500,1500,1500
1653385489100977698,1500,1500,1537,1537,1514,1500,1500,1500
1653385489130626341,1500,1500,1537,1537,1513,1500,1500,1500
1653385489132987124,1500,1500,1537,1536,1513,1500,1500,1500
1653385489138281445,1500,1500,1536,1536,1513,1500,1500,1500
1653385489164494434,1500,1500,1536,1536,1513,1500,1500,1500
1653385489171495475,1500,1500,1536,1536,1513,1500,1500,1500
1653385489199473774,1500,1500,1536,1464,1513,1500,1500,1500
1653385489201256612,1500,1500,1464,1464,1513,1500,1500,1500
1653385489214292215,1500,1500,1464,1464,1513,1500,1500,1500
1653385489231182577,1500,1500,1464,1464,1513,1500,1500,1500
1653385489237313879,1500,1500,1464,1464,1513,1500,1500,1500
1653385489264010693,1500,1500,1464,1463,1513,1500,1500,1500
1653385489268140128,1500,1500,1464,1463,1513,1500,1500,1500
1653385489290550590,1500,1500,1464,1463,1513,1500,1500,1500
1653385489299711828,1500,1500,1464,1462,1513,1500,1500,1500
1653385489302377697,1500,1500,1464,1462,1513,1500,1500,1500
1653385489328021706,1500,1500,1464,1462,1513,1500,1500,1500
1653385489333981337,1500,1500,1463,1462,1513,1500,1500,1500
1653385489363118861,1500,1500,1463,1461,1513,1500,1500,1500
1653385489370841442,1500,1500,1463,1461,1513,1500,1500,1500
1653385489378234550,1500,1500,1463,1461,1513,1500,1500,1500
1653385489394701481,1500,1500,1463,1461,1513,1500,1500,1500
1653385489400046112,1500,1500,1463,1461,1513,1500,1500,1500
1653385489428111856,1500,1500,1463,1461,1513,1500,1500,1500
1653385489434143351,1500,1500,1462,1461,1513,1500,1500,1500
1653385489460768424,1500,1500,1462,1461,1513,1500,1500,1500
1653385489465140886,1500,1500,1461,1461,1513,1500,1500,1500
1653385489474443918,1500,1500,1461,1461,1513,1500,1500,1500
1653385489495530108,1500,1500,1461,1461,1513,1500,1500,1500
1653385489500210815,1500,1500,1460,1461,1513,1500,1500,1500
1653385489529917256,1500,1500,1460,1461,1513,1500,1500,1500
1653385489531554045,1500,1500,1461,1461,1513,1500,1500,1500
1653385489533453571,1500,1500,1461,1461,1513,1500,1500,1500
1653385489560612157,1500,1500,1461,1462,1513,1500,1500,1500
1653385489566751996,1500,1500,1461,1462,1513,1500,1500,1500
1653385489592819301,1500,1500,1461,1462,1513,1500,1500,1500
1653385489599693602,1500,1500,1462,1462,1513,1500,1500,1500
1653385489627629943,1500,1500,1462,1462,1513,1500,1500,1500
1653385489629203717,1500,1500,1462,1463,1513,1500,1500,1500
1653385489638207111,1500,1500,1461,1463,1513,1500,1500,1500
1653385489659847470,1500,1500,1461,1463,1513,1500,1500,1500
1653385489661883917,1500,1500,1461,1463,1513,1500,1500,1500
1653385489692960625,1500,1500,1461,1463,1513,1500,1500,1500
1653385489694596968,1500,1500,1461,1463,1513,1500,1500,1500
1653385489699938392,1500,1500,1461,1463,1513,1500,1500,1500
1653385489725074845,1500,1500,1461,1464,1513,1500,1500,1500
1653385489731439358,1500,1500,1460,1464,1513,1500,1500,1500
1653385489759459530,1500,1500,1460,1536,1513,1500,1500,1500
1653385489761787209,1500,1500,1459,1536,1513,1500,1500,1500
1653385489787629843,1500,1500,1459,1536,1510,1500,1500,1500
1653385489791915176,1500,1500,1459,1536,1510,1500,1500,1500
1653385489795030372,1500,1500,1459,1536,1510,1500,1500,1500
1653385489825803795,1500,1500,1459,1536,1510,1500,1500,1500
1653385489834051754,1500,1500,1459,1536,1510,1500,1500,1500
1653385489850541105,1500,1500,1459,1536,1510,1500,1500,1500
1653385489859774408,1500,1500,1459,1537,1510,1500,1500,1500
1653385489861363842,1500,1500,1460,1537,1510,1500,1500,1500
1653385489891530798,1500,1500,1460,1537,1510,1500,1500,1500
1653385489898140894,1500,1500,1460,1537,1510,1500,1500,1500
1653385489922980164,1500,1500,1460,1537,1510,1500,1500,1500
1653385489930310911,1500,1500,1460,1537,1510,1500,1500,1500
1653385489947426434,1500,1500,1460,1537,1510,1500,1500,1500
1653385489959834709,1500,1500,1460,1537,1510,1500,1500,1500
1653385489962348609,1500,1500,1459,1537,1510,1500,1500,1500
1653385489988766968,1500,1500,1459,1537,1510,1500,1500,1500
1653385489992103849,1500,1500,1459,1537,1510,1500,1500,1500
1653385490014080620,1500,1500,1459,1537,1510,1500,1500,1500
1653385490022377077,1500,1500,1459,1537,1510,1500,1500,1500
1653385490028784170,1500,1500,1460,1537,1510,1500,1500,1500
1653385490055205131,1500,1500,1460,1537,1510,1500,1500,1500
1653385490060628297,1500,1500,1460,1537,1510,1500,1500,1500
1653385490088165279,1500,1500,1460,1536,1510,1500,1500,1500
1653385490097506259,1500,1500,1460,1536,1510,1500,1500,1500
1653385490107384527,1500,1500,1460,1536,1510,1500,1500,1500
1653385490120202291,1500,1500,1460,1536,1510,1500,1500,1500
1653385490126638475,1500,1500,1459,1536,1510,1500,1500,1500
1653385490155389874,1500,1500,1459,1536,1510,1500,1500,1500
1653385490159960536,1500,1500,1459,1536,1510,1500,1500,1500
1653385490186360295,1500,1500,1459,1536,1510,1500,1500,1500
1653385490188576518,1500,1500,1459,1464,1510,1500,1500,1500
1653385490192946979,1500,1500,1459,1464,1510,1500,1500,1500
1653385490220613025,1500,1500,1459,1464,1510,1500,1500,1500
1653385490224398668,1500,1500,1458,1464,1510,1500,1500,1500
1653385490254785625,1500,1500,1458,1463,1510,1500,1500,1500
1653385490259299043,1500,1500,1458,1463,1510,1500,1500,1500
1653385490268662136,1500,1500,1458,1463,1510,1500,1500,1500
1653385490288474432,1500,1500,1458,1462,1510,1500,1500,1500
1653385490292797557,1500,1500,1457,1462,1510,1500,1500,1500
1653385490320106423,1500,1500,1457,1462,1510,1500,1500,1500
1653385490326153056,1500,1500,1458,1462,1510,1500,1500,1500
1653385490346198161,1500,1500,1458,1462,1510,1500,1500,1500
1653385490352807347,1500,1500,1458,1462,1510,1500,1500,1500
1653385490360101881,1500,1500,1459,1462,1510,1500,1500,1500
1653385490385862194,1500,1500,1459,1461,1510,1500,1500,1500
1653385490391719995,1500,1500,1459,1461,1510,1500,1500,1500
1653385490419738151,1500,1500,1459,1461,1510,1500,1500,1500
1653385490424231315,1500,1500,1459,1461,1510,1500,1500,1500
1653385490446592634,1500,1500,1459,1461,1509,1500,1500,1500
1653385490452897621,1500,1500,1459,1461,1509,1500,1500,1500
1653385490458869662,1500,1500,1459,1461,1509,1500,1500,1500
1653385490486178378,1500,1500,1459,1462,1509,1500,1500,1500
1653385490492058468,1500,1500,1459,1462,1509,1500,1500,1500
1653385490519623488,1500,1500,1459,1462,1509,1500,1500,1500
1653385490526414901,1500,1500,1460,1462,1509,1500,1500,1500
1653385490551907402,1500,1500,1460,1462,1509,1500,1500,1500
1653385490554578905,1500,1500,1460,1462,1509,1500,1500,1500
1653385490556948978,1500,1500,1460,1462,1509,1500,1500,1500
1653385490583359302,1500,1500,1460,1462,1509,1500,1500,1500
1653385490589357429,1500,1500,1460,1462,1509,1500,1500,1500
1653385490620120295,1500,1500,1460,1463,1509,1500,1500,1500
1653385490626104228,1500,1500,1461,1463,1509,1500,1500,1500
1653385490638305181,1500,1500,1461,1463,1509,1500,1500,1500
1653385490652006736,1500,1500,1461,1463,1509,1500,1500,1500
1653385490658614403,1500,1500,1461,1463,1509,1500,1500,1500
1653385490683988973,1500,1500,1461,1464,1509,1500,1500,1500
1653385490690743992,1500,1500,1461,1464,1509,1500,1500,1500
1653385490716072226,1500,1500,1461,1464,1509,1500,1500,1500
1653385490723240456,1500,1500,1461,1464,1509,1500,1500,1500
1653385490732401527,1500,1500,1461,1464,1508,1500,1500,1500
1653385490749001853,1500,1500,1461,1536,1508,1500,1500,1500
1653385490753318728,1500,1500,1462,1536,1508,1500,1500,1500
1653385490781708273,1500,1500,1462,1536,1508,1500,1500,1500
1653385490783625443,1500,1500,1462,1536,1508,1500,1500,1500
1653385490795423891,1500,1500,1462,1536,1508,1500,1500,1500
1653385490815579523,1500,1500,1462,1537,1508,1500,1500,1500
1653385490823173823,1500,1500,1462,1537,1508,1500,1500,1500
1653385490848869592,1500,1500,1462,1537,1508,1500,1500,1500
1653385490853858326,1500,1500,1462,1537,1508,1500,1500,1500
1653385490880575221,1500,1500,1462,1537,1508,1500,1500,1500
1653385490886709742,1500,1500,1463,1537,1508,1500,1500,1500
1653385490892785158,1500,1500,1463,1537,1508,1500,1500,1500
1653385490912769703,1500,1500,1463,1537,1508,1500,1500,1500
1653385490918938367,1500,1500,1464,1537,1508,1500,1500,1500
1653385490949058726,1500,1500,1464,1537,1508,1500,1500,1500
1653385490953108238,1500,1500,1464,1537,1508,1500,1500,1500
1653385490956118097,1500,1500,1464,1537,1508,1500,1500,1500
1653385490979224304,1500,1500,1464,1537,1508,1500,1500,1500
1653385490982131414,1500,1500,1464,1537,1508,1500,1500,1500
1653385491011781906,1500,1500,1464,1537,1508,1500,1500,1500
1653385491013836884,1500,1500,1536,1537,1508,1500,1500,1500
1653385491044742529,1500,1500,1536,1537,1508,1500,1500,1500
1653385491051945524,1500,1500,1536,1537,1509,1500,1500,1500
1653385491053896305,1500,1500,1536,1537,1509,1500,1500,1500
1653385491078651743,1500,1500,1536,1537,1509,1500,1500,1500
1653385491083305543,1500,1500,1536,1537,1509,1500,1500,1500
1653385491111912099,1500,1500,1536,1537,1509,1500,1500,1500
1653385491117824644,1500,1500,1536,1537,1509,1500,1500,1500
1653385491135028098,1500,1500,1536,1537,1509,1500,1500,1500
1653385491144085724,1500,1500,1536,1536,1509,1500,1500,1500
1653385491151385804,1500,1500,1536,1536,1509,1500,1500,1500
1653385491178880823,1500,1500,1536,1536,1509,1500,1500,1500
1653385491181030936,1500,1500,1536,1536,1509,1500,1500,1500
1653385491211588553,1500,1500,1536,1464,1509,1500,1500,1500
1653385491213506469,1500,1500,1536,1464,1509,1500,1500,1500
1653385491219539406,1500,1500,1536,1464,1509,1500,1500,1500
1653385491243526166,1500,1500,1536,1464,1509,1500,1500,1500
1653385491250701827,1500,1500,1537,1464,1509,1500,1500,1500
1653385491279052954,1500,1500,1537,1463,1509,1500,1500,1500
1653385491281132005,1500,1500,1537,1463,1509,1500,1500,1500
1653385491283221659,1500,1500,1537,1463,1509,1500,1500,1500
1653385491308970735,1500,1500,1537,1462,1509,1500,1500,1500
1653385491313001553,1500,1500,1537,1462,1509,1500,1500,1500
1653385491344975606,1500,1500,1537,1462,1509,1500,1500,1500
1653385491351096237,1500,1500,1537,1462,1509,1500,1500,1500
1653385491373516839,1500,1500,1537,1462,1508,1500,1500,1500
1653385491375568513,1500,1500,1537,1462,1508,1500,1500,1500
1653385491379832032,1500,1500,1536,1462,1508,1500,1500,1500
1653385491408579781,1500,1500,1536,1461,1508,1500,1500,1500
1653385491413131890,1500,1500,1536,1461,1508,1500,1500,1500
1653385491440324045,1500,1500,1536,1461,1508,1500,1500,1500
1653385491444248845,1500,1500,1536,1461,1508,1500,1500,1500
1653385491452080108,1500,1500,1536,1461,1508,1500,1500,1500
1653385491474849716,1500,1500,1536,1461,1508,1500,1500,1500
1653385491480052387,1500,1500,1537,1461,1508,1500,1500,1500
1653385491508794717,1500,1500,1537,1461,1508,1500,1500,1500
1653385491513183041,1500,1500,1537,1461,1508,1500,1500,1500
1653385491535489527,1500,1500,1537,1461,1508,1500,1500,1500
1653385491540788979,1500,1500,1537,1462,1508,1500,1500,1500
1653385491547061643,1500,1500,1537,1462,1508,1500,1500,1500
1653385491572989082,1500,1500,1537,1462,1508,1500,1500,1500
1653385491578313169,1500,1500,1537,1462,1508,1500,1500,1500
1653385491608563296,1500,1500,1537,1462,1508,1500,1500,1500
1653385491613143162,1500,1500,1537,1462,1508,1500,1500,1500
1653385491614826004,1500,1500,1537,1462,1508,1500,1500,1500
1653385491638385067,1500,1500,1537,1463,1508,1500,1500,1500
1653385491640907508,1500,1500,1538,1463,1508,1500,1500,1500
1653385491672630341,1500,1500,1538,1463,1508,1500,1500,1500
1653385491678652108,1500,1500,1538,1463,1508,1500,1500,1500
1653385491704401401,1500,1500,1538,1464,1508,1500,1500,1500
1653385491709275667,1500,1500,1538,1464,1507,1500,1500,1500
1653385491711420110,1500,1500,1538,1464,1507,1500,1500,1500
1653385491739160925,1500,1500,1538,1464,1507,1500,1500,1500
1653385491740658900,1500,1500,1538,1464,1507,1500,1500,1500
1653385491771367816,1500,1500,1538,1536,1507,1500,1500,1500
1653385491771906152,1500,1500,1538,1536,1507,1500,1500,1500
1653385491773731908,1500,1500,1538,1536,1507,1500,1500,1500
1653385491804706304,1500,1500,1538,1536,1507,1500,1500,1500
1653385491812533958,1500,1500,1538,1536,1507,1500,1500,1500
1653385491837938668,1500,1500,1538,1537,1507,1500,1500,1500
1653385491840842765,1500,1500,1537,1537,1507,1500,1500,1500
1653385491871820287,1500,1500,1537,1537,1507,1500,1500,1500
1653385491872020403,1500,1500,1537,1537,1507,1500,1500,1500
1653385491877091344,1500,1500,1537,1537,1507,1500,1500,1500
1653385491902394490,1500,1500,1537,1537,1507,1500,1500,1500
1653385491909777144,1500,1500,1537,1537,1507,1500,1500,1500
1653385491935869489,1500,1500,1537,1537,1507,1500,1500,1500
1653385491938458958,1500,1500,1537,1537,1507,1500,1500,1500
1653385491941607191,1500,1500,1537,1537,1507,1500,1500,1500
1653385491968748278,1500,1500,1537,1537,1507,1500,1500,1500
1653385491974017979,1500,1500,1537,1537,1507,1500,1500,1500
1653385492002460249,1500,1500,1537,1537,1507,1500,1500,1500
1653385492009234763,1500,1500,1537,1537,1507,1500,1500,1500
1653385492032179123,1500,1500,1537,1537,1504,1500,1500,1500
1653385492039624017,1500,1500,1538,1537,1504,1500,1500,1500
1653385492040724848,1500,1500,1538,1537,1504,1500,1500,1500
1653385492068616661,1500,1500,1538,1537,1504,1500,1500,1500
1653385492073109868,1500,1500,1538,1537,1504,1500,1500,1500
1653385492100387312,1500,1500,1538,1537,1504,1500,1500,1500
1653385492105066705,1500,1500,1539,1537,1504,1500,1500,1500
1653385492111755593,1500,1500,1539,1537,1504,1500,1500,1500
1653385492136067196,1500,1500,1539,1536,1504,1500,1500,1500
1653385492140088934,1500,1500,1538,1536,1504,1500,1500,1500
1653385492168604085,1500,1500,1538,1536,1504,1500,1500,1500
1653385492170874514,1500,1500,1538,1536,1504,1500,1500,1500
1653385492187504417,1500,1500,1538,1536,1504,1500,1500,1500
1653385492201216010,1500,1500,1538,1536,1504,1500,1500,1500
1653385492206835433,1500,1500,1537,1536,1504,1500,1500,1500
1653385492232893785,1500,1500,1537,1464,1504,1500,1500,1500
1653385492239214351,1500,1500,1537,1464,1504,1500,1500,1500
1653385492269146830,1500,1500,1537,1463,1504,1500,1500,1500
1653385492271313672,1500,1500,1537,1463,1504,1500,1500,1500
1653385492272865408,1500,1500,1537,1463,1504,1500,1500,1500
1653385492298542593,1500,1500,1537,1463,1504,1500,1500,1500
1653385492302521420,1500,1500,1537,1463,1504,1500,1500,1500
1653385492332855806,1500,1500,1537,1462,1504,1500,1500,1500
1653385492338850255,1500,1500,1537,1462,1504,1500,1500,1500
1653385492348894244,1500,1500,1537,1462,1503,1500,1500,1500
1653385492365086574,1500,1500,1537,1462,1503,1500,1500,1500
1653385492371247338,1500,1500,1536,1462,1503,1500,1500,1500
1653385492398235068,1500,1500,1536,1462,1503,1500,1500,1500
1653385492400587252,1500,1500,1536,1462,1503,1500,1500,1500
1653385492428124707,1500,1500,1536,1462,1503,1500,1500,1500
1653385492431151803,1500,1500,1536,1461,1503,1500,1500,1500
1653385492437582589,1500,1500,1536,1461,1503,1500,1500,1500
1653385492464884043,1500,1500,1536,1461,1503,1500,1500,1500
1653385492470690086,1500,1500,1536,1461,1503,1500,1500,1500
1653385492498312536,1500,1500,1536,1462,1503,1500,1500,1500
1653385492500717643,1500,1500,1536,1462,1503,1500,1500,1500
1653385492508760913,1500,1500,1536,1462,1503,1500,1500,1500
1653385492531522351,1500,1500,1536,1462,1503,1500,1500,1500
1653385492534681313,1500,1500,1536,1462,1503,1500,1500,1500
1653385492562117548,1500,1500,1536,1462,1503,1500,1500,1500
1653385492569902035,1500,1500,1464,1462,1503,1500,1500,1500
1653385492591824370,1500,1500,1464,1462,1503,1500,1500,1500
1653385492597944082,1500,1500,1464,1462,1503,1500,1500,1500
1653385492600673540,1500,1500,1464,1462,1503,1500,1500,1500
1653385492628738542,1500,1500,1464,1463,1503,1500,1500,1500
1653385492636519509,1500,1500,1463,1463,1503,1500,1500,1500
1653385492662194098,1500,1500,1463,1463,1503,1500,1500,1500
1653385492668722196,1500,1500,1463,1463,1503,1500,1500,1500
1653385492683394598,1500,1500,1463,1463,1506,1500,1500,1500
1653385492696210201,1500,1500,1463,1464,1506,1500,1500,1500
1653385492700608902,1500,1500,1462,1464,1506,1500,1500,1500
1653385492729543903,1500,1500,1462,1464,1506,1500,1500,1500
1653385492731679299,1500,1500,1463,1464,1506,1500,1500,1500
1653385492749803771,1500,1500,1463,1464,1506,1500,1500,1500
1653385492760807388,1500,1500,1463,1536,1506,1500,1500,1500
1653385492766603202,1500,1500,1463,1536,1506,1500,1500,1500
1653385492796496256,1500,1500,1463,1536,1506,1500,1500,1500
1653385492800793102,1500,1500,1463,1536,1506,1500,1500,1500
1653385492829114227,1500,1500,1463,1537,1506,1500,1500,1500
1653385492834689206,1500,1500,1463,1537,1506,1500,1500,1500
1653385492847409505,1500,1500,1463,1537,1506,1500,1500,1500
1653385492861819497,1500,1500,1463,1537,1506,1500,1500,1500
1653385492868368904,1500,1500,1462,1537,1506,1500,1500,1500
1653385492892872512,1500,1500,1462,1537,1506,1500,1500,1500
1653385492899973643,1500,1500,1462,1537,1506,1500,1500,1500
1653385492910122453,1500,1500,1462,1537,1506,1500,1500,1500
1653385492928978612,1500,1500,1462,1537,1506,1500,1500,1500
1653385492932037423,1500,1500,1462,1537,1506,1500,1500,1500
1653385492958650723,1500,1500,1462,1537,1506,1500,1500,1500
1653385492960831337,1500,1500,1462,1537,1506,1500,1500,1500
1653385492992931508,1500,1500,1462,1537,1506,1500,1500,1500
1653385492999441391,1500,1500,1462,1537,1506,1500,1500,1500
1653385493004985073,1500,1500,1462,1537,1505,1500,1500,1500
1653385493026754828,1500,1500,1462,1537,1505,1500,1500,1500
1653385493031796278,1500,1500,1462,1537,1505,1500,1500,1500
1653385493058227093,1500,1500,1462,1537,1505,1500,1500,1500
1653385493061153164,1500,1500,1462,1537,1505,1500,1500,1500
1653385493085814462,1500,1500,1462,1537,1505,1500,1500,1500
1653385493090199117,1500,1500,1462,1537,1505,1500,1500,1500
1653385493096116944,1500,1500,1462,1537,1505,1500,1500,1500
1653385493126103150,1500,1500,1462,1536,1505,1500,1500,1500
1653385493130619025,1500,1500,1461,1536,1505,1500,1500,1500
1653385493158186195,1500,1500,1461,1536,1505,1500,1500,1500
1653385493160800696,1500,1500,1461,1536,1505,1500,1500,1500
1653385493167659262,1500,1500,1461,1536,1505,1500,1500,1500
1653385493190581905,1500,1500,1461,1464,1505,1500,1500,1500
1653385493193134862,1500,1500,1460,1464,1505,1500,1500,1500
1653385493223367176,1500,1500,1460,1464,1505,1500,1500,1500
1653385493230525540,1500,1500,1460,1464,1505,1500,1500,1500
1653385493247509876,1500,1500,1460,1464,1505,1500,1500,1500
1653385493258442180,1500,1500,1460,1463,1505,1500,1500,1500
1653385493261093639,1500,1500,1460,1463,1505,1500,1500,1500
1653385493288947894,1500,1500,1460,1463,1505,1500,1500,1500
1653385493290839123,1500,1500,1460,1463,1505,1500,1500,1500
1653385493320948966,1500,1500,1460,1462,1505,1500,1500,1500
1653385493323130046,1500,1500,1460,1462,1505,1500,1500,1500
1653385493330002691,1500,1500,1460,1462,1500,1500,1500,1500
1653385493354128088,1500,1500,1460,1462,1500,1500,1500,1500
1653385493359265030,1500,1500,1460,1462,1500,1500,1500,1500
1653385493387256737,1500,1500,1460,1462,1500,1500,1500,1500
1653385493390844824,1500,1500,1460,1462,1500,1500,1500,1500
1653385493408207734,1500,1500,1460,1462,1500,1500,1500,1500
1653385493420702846,1500,1500,1460,1462,1500,1500,1500,1500
1653385493426270306,1500,1500,1459,1462,1500,1500,1500,1500
1653385493455840488,1500,1500,1459,1462,1500,1500,1500,1500
1653385493460609292,1500,1500,1458,1462,1500,1500,1500,1500
1653385493484379274,1500,1500,1458,1462,1500,1500,1500,1500
1653385493488376038,1500,1500,1458,1463,1500,1500,1500,1500
1653385493494586907,1500,1500,1458,1463,1500,1500,1500,1500
1653385493520632351,1500,1500,1458,1463,1500,1500,1500,1500
1653385493525691803,1500,1500,1459,1463,1500,1500,1500,1500
1653385493552999553,1500,1500,1459,1464,1500,1500,1500,1500
1653385493558537830,1500,1500,1459,1464,1500,1500,1500,1500
1653385493568325240,1500,1500,1459,1464,1500,1500,1500,1500
1653385493588704419,1500,1500,1459,1464,1500,1500,1500,1500
1653385493590933642,1500,1500,1459,1464,1500,1500,1500,1500
1653385493620694844,1500,1500,1459,1536,1500,1500,1500,1500
1653385493626636227,1500,1500,1460,1536,1500,1500,1500,1500
1653385493647417410,1500,1500,1460,1536,1500,1500,1500,1500
1653385493653171746,1500,1500,1460,1536,1500,1500,1500,1500
1653385493659097584,1500,1500,1460,1536,1500,1500,1500,1500
1653385493684255065,1500,1500,1460,1537,1500,1500,1500,1500
1653385493690150836,1500,1500,1461,1537,1500,1500,1500,1500
1653385493718165545,1500,1500,1461,1537,1500,1500,1500,1500
1653385493724977607,1500,1500,1461,1537,1500,1500,1500,1500
1653385493725266463,1500,1500,1460,1537,1500,1500,1500,1500
1653385493753599603,1500,1500,1460,1537,1500,1500,1500,1500
1653385493761303742,1500,1500,1460,1537,1500,1500,1500,1500
1653385493784013536,1500,1500,1460,1537,1500,1500,1500,1500
1653385493789425335,1500,1500,1460,1537,1500,1500,1500,1500
1653385493805966120,1500,1500,1460,1537,1500,1500,1500,1500
1653385493820597774,1500,1500,1460,1537,1500,1500,1500,1500
1653385493822599657,1500,1500,1461,1537,1500,1500,1500,1500
1653385493849872535,1500,1500,1461,1537,1500,1500,1500,1500
1653385493857085336,1500,1500,1461,1537,1500,1500,1500,1500
1653385493882888862,1500,1500,1461,1537,1500,1500,1500,1500
1653385493884133313,1500,1500,1461,1537,1500,1500,1500,1500
1653385493889206182,1500,1500,1461,1537,1500,1500,1500,1500
1653385493918116195,1500,1500,1461,1537,1500,1500,1500,1500
1653385493924666466,1500,1500,1462,1537,1500,1500,1500,1500
1653385493949506679,1500,1500,1462,1537,1500,1500,1500,1500
1653385493956521113,1500,1500,1462,1537,1500,1500,1500,1500
1653385493980256792,1500,1500,1462,1537,1500,1500,1500,1500
1653385493982564579,1500,1500,1462,1537,1500,1500,1500,1500
1653385493989183884,1500,1500,1462,1537,1500,1500,1500,1500
1653385494014052529,1500,1500,1462,1536,1500,1500,1500,1500
1653385494020799567,1500,1500,1462,1536,1500,1500,1500,1500
1653385494045466237,1500,1500,1462,1536,1500,1500,1500,1500
1653385494048988579,1500,1500,1462,1536,1500,1500,1500,1500
1653385494052404717,1500,1500,1462,1536,1500,1500,1500,1500
1653385494080640102,1500,1500,1462,1536,1500,1500,1500,1500
1653385494082813880,1500,1500,1462,1536,1500,1500,1500,1500
1653385494114328518,1500,1500,1462,1464,1500,1500,1500,1500
1653385494123165492,1500,1500,1463,1464,1500,1500,1500,1500
1653385494140379888,1500,1500,1463,1464,1500,1500,1500,1500
1653385494147814804,1500,1500,1463,1464,1500,1500,1500,1500
1653385494152881013,1500,1500,1463,1464,1500,1500,1500,1500
1653385494180883658,1500,1500,1463,1463,1500,1500,1500,1500
1653385494183198064,1500,1500,1463,1463,1500,1500,1500,1500
1653385494203775787,1500,1500,1463,1463,1500,1500,1500,1500
1653385494213330774,1500,1500,1463,1463,1500,1500,1500,1500
1653385494217336511,1500,1500,1463,1463,1500,1500,1500,1500
1653385494248398386,1500,1500,1463,1462,1500,1500,1500,1500
1653385494255439601,1500,1500,1463,1462,1500,1500,1500,1500
1653385494277576465,1500,1500,1463,1462,1500,1500,1500,1500
1653385494282490632,1500,1500,1463,1462,1500,1500,1500,1500
1653385494302948342,1500,1500,1463,1462,1500,1500,1500,1500
1653385494313096444,1500,1500,1463,1462,1500,1500,1500,1500
1653385494316626094,1500,1500,1463,1462,1500,1500,1500,1500
1653385494345271241,1500,1500,1463,1462,1500,1500,1500,1500
1653385494351430585,1500,1500,1464,1462,1500,1500,1500,1500
1653385494364244944,1500,1500,1464,1462,1500,1500,1500,1500
1653385494378870219,1500,1500,1464,1462,1500,1500,1500,1500
1653385494381676932,1500,1500,1536,1462,1500,1500,1500,1500
1653385494410078732,1500,1500,1536,1463,1500,1500,1500,1500
1653385494417523409,1500,1500,1536,1463,1500,1500,1500,1500
1653385494444931164,1500,1500,1536,1463,1500,1500,1500,1500
1653385494451449238,1500,1500,1536,1463,1500,1500,1500,1500
1653385494460389761,1500,1500,1536,1463,1500,1500,1500,1500
1653385494479743870,1500,1500,1536,1463,1500,1500,1500,1500
1653385494483477131,1500,1500,1536,1463,1500,1500,1500,1500
1653385494510320427,1500,1500,1536,1464,1500,1500,1500,1500
1653385494515829373,1500,1500,1536,1464,1500,1500,1500,1500
1653385494528583102,1500,1500,1536,1464,1500,1500,1500,1500
1653385494542459052,1500,1500,1536,1464,1500,1500,1500,1500
1653385494549630422,1500,1500,1536,1464,1500,1500,1500,1500
1653385494579767754,1500,1500,1536,1536,1500,1500,1500,1500
1653385494586244785,1500,1500,1536,1536,1500,1500,1500,1500
1653385494609191397,1500,1500,1536,1536,1500,1500,1500,1500
1653385494612956495,1500,1500,1536,1536,1500,1500,1500,1500
1653385494623259626,1500,1500,1536,1536,1500,1500,1500,1500
1653385494642405030,1500,1500,1536,1537,1500,1500,1500,1500
1653385494649448649,1500,1500,1538,1537,1500,1500,1500,1500
1653385494674085291,1500,1500,1538,1537,1500,1500,1500,1500
1653385494681546325,1500,1500,1538,1537,1500,1500,1500,1500
1653385494709223320,1500,1500,1538,1537,1500,1500,1500,1500
1653385494712844263,1500,1500,1539,1537,1500,1500,1500,1500
1653385494735122612,1500,1500,1539,1537,1500,1500,1500,1500
1653385494741047366,1500,1500,1539,1537,1500,1500,1500,1500
1653385494747321203,1500,1500,1539,1537,1500,1500,1500,1500
1653385494774416261,1500,1500,1539,1537,1500,1500,1500,1500
1653385494781065367,1500,1500,1540,1537,1500,1500,1500,1500
1653385494809172107,1500,1500,1540,1537,1500,1500,1500,1500
1653385494813076796,1500,1500,1540,1537,1500,1500,1500,1500
1653385494814633998,1500,1500,1540,1537,1500,1500,1500,1500
1653385494841266166,1500,1500,1540,1537,1500,1500,1500,1500
1653385494845780225,1500,1500,1539,1537,1500,1500,1500,1500
1653385494873300167,1500,1500,1539,1537,1500,1500,1500,1500
1653385494879014751,1500,1500,1539,1537,1500,1500,1500,1500
1653385494891451645,1500,1500,1539,1537,1500,1500,1500,1500
1653385494908862421,1500,1500,1539,1537,1500,1500,1500,1500
