%time,field.channels0,field.channels1,field.channels2,field.channels3,field.channels4,field.channels5,field.channels6,field.channels7
1653386190685819177,1500,1500,1462,1464,1500,1500,1500,1500
1653386190710200741,1500,1500,1462,1536,1500,1510,1500,1500
1653386190717656027,1500,1500,1461,1536,1500,1500,1500,1500
1653386190731149288,1500,1500,1461,1536,1500,1500,1500,1500
1653386190743300056,1500,1500,1461,1536,1500,1510,1500,1500
1653386190751174121,1500,1500,1461,1536,1500,1500,1500,1500
1653386190775251327,1500,1500,1461,1537,1500,1500,1500,1500
1653386190781554280,1500,1500,1461,1537,1500,1510,1500,1500
1653386190811701130,1500,1500,1461,1537,1500,1500,1500,1500
1653386190814132154,1500,1500,1461,1537,1500,1500,1500,1500
1653386190818407437,1500,1500,1462,1537,1500,1510,1500,1500
1653386190841482700,1500,1500,1462,1537,1500,1500,1500,1500
1653386190845594434,1500,1500,1462,1537,1500,1500,1500,1500
1653386190873593242,1500,1500,1462,1537,1500,1510,1500,1500
1653386190882761990,1500,1500,1462,1537,1500,1500,1500,1500
1653386190892774060,1500,1500,1462,1537,1500,1500,1500,1500
1653386190907293569,1500,1500,1462,1537,1500,1510,1500,1500
1653386190915737285,1500,1500,1463,1537,1500,1500,1500,1500
1653386190941353998,1500,1500,1463,1537,1500,1500,1500,1500
1653386190946669788,1500,1500,1463,1537,1500,1510,1500,1500
1653386190973426717,1500,1500,1463,1537,1500,1500,1500,1500
1653386190979799709,1500,1500,1463,1537,1500,1500,1500,1500
1653386190986700875,1500,1500,1463,1537,1500,1510,1500,1500
1653386191009012529,1500,1500,1463,1537,1500,1500,1500,1500
1653386191015400321,1500,1500,1463,1537,1500,1500,1500,1500
1653386191040715105,1500,1500,1463,1537,1500,1510,1500,1500
1653386191045495319,1500,1500,1462,1537,1500,1500,1500,1500
1653386191053030302,1500,1500,1462,1537,1500,1500,1500,1500
1653386191072691634,1500,1500,1462,1537,1500,1510,1500,1500
1653386191081393834,1500,1500,1462,1537,1500,1500,1500,1500
1653386191105681152,1500,1500,1462,1536,1500,1500,1500,1500
1653386191112496763,1500,1500,1462,1536,1500,1510,1500,1500
1653386191141200409,1500,1500,1462,1536,1500,1500,1500,1500
1653386191146951724,1500,1500,1463,1536,1500,1500,1500,1500
1653386191147780194,1500,1500,1463,1536,1500,1500,1500,1500
1653386191171210635,1500,1500,1463,1464,1500,1500,1500,1500
1653386191175210912,1500,1500,1463,1464,1500,1500,1500,1500
1653386191205917547,1500,1500,1463,1464,1500,1510,1500,1500
1653386191211538547,1500,1500,1463,1464,1500,1500,1500,1500
1653386191214650845,1500,1500,1463,1464,1500,1500,1500,1500
1653386191237902910,1500,1500,1463,1463,1500,1510,1500,1500
1653386191244834844,1500,1500,1463,1463,1500,1500,1500,1500
1653386191271399973,1500,1500,1463,1463,1500,1500,1500,1500
1653386191273029578,1500,1500,1463,1463,1500,1510,1500,1500
1653386191303965311,1500,1500,1463,1462,1500,1500,1500,1500
1653386191308756623,1500,1500,1463,1462,1500,1500,1500,1500
1653386191309335838,1500,1500,1462,1462,1500,1510,1500,1500
1653386191339508249,1500,1500,1462,1462,1500,1500,1500,1500
1653386191342375717,1500,1500,1462,1462,1500,1500,1500,1500
1653386191370123359,1500,1500,1462,1462,1500,1510,1500,1500
1653386191373933232,1500,1500,1462,1462,1500,1500,1500,1500
1653386191388480721,1500,1500,1462,1462,1500,1500,1500,1500
1653386191403655647,1500,1500,1462,1462,1500,1510,1500,1500
1653386191409907901,1500,1500,1462,1462,1500,1500,1500,1500
1653386191435255016,1500,1500,1462,1462,1500,1500,1500,1500
1653386191442027993,1500,1500,1463,1462,1500,1510,1500,1500
1653386191469518167,1500,1500,1463,1462,1500,1500,1500,1500
1653386191471630362,1500,1500,1463,1462,1500,1500,1500,1500
1653386191473381313,1500,1500,1464,1462,1500,1510,1500,1500
1653386191502729479,1500,1500,1464,1463,1500,1500,1500,1500
1653386191507189753,1500,1500,1464,1463,1500,1500,1500,1500
1653386191534465960,1500,1500,1464,1463,1500,1510,1500,1500
1653386191541866403,1500,1500,1536,1463,1500,1500,1500,1500
1653386191549511375,1500,1500,1536,1463,1500,1500,1500,1500
1653386191567137607,1500,1500,1536,1463,1500,1510,1500,1500
1653386191574162717,1500,1500,1536,1463,1500,1500,1500,1500
1653386191602428661,1500,1500,1536,1464,1500,1500,1500,1500
1653386191606080290,1500,1500,1536,1464,1500,1510,1500,1500
1653386191628423140,1500,1500,1536,1464,1500,1500,1500,1500
1653386191634022883,1500,1500,1536,1464,1500,1500,1500,1500
1653386191637004573,1500,1500,1537,1464,1500,1510,1500,1500
1653386191668322612,1500,1500,1537,1536,1500,1500,1500,1500
1653386191674642911,1500,1500,1537,1536,1500,1500,1500,1500
1653386191701367582,1500,1500,1537,1536,1500,1510,1500,1500
1653386191707179315,1500,1500,1538,1536,1500,1500,1500,1500
1653386191709046828,1500,1500,1538,1536,1500,1500,1500,1500
1653386191733566867,1500,1500,1538,1536,1500,1510,1500,1500
1653386191740165888,1500,1500,1537,1536,1500,1500,1500,1500
1653386191765825470,1500,1500,1537,1537,1500,1500,1500,1500
1653386191772589694,1500,1500,1537,1537,1500,1510,1500,1500
1653386191786968929,1500,1500,1537,1537,1500,1500,1500,1500
1653386191798839415,1500,1500,1537,1537,1500,1500,1500,1500
1653386191802722295,1500,1500,1537,1537,1500,1510,1500,1500
1653386191830889399,1500,1500,1537,1537,1500,1500,1500,1500
1653386191835433397,1500,1500,1537,1537,1500,1500,1500,1500
1653386191864995664,1500,1500,1537,1537,1500,1510,1500,1500
1653386191871323588,1500,1500,1537,1537,1500,1500,1500,1500
1653386191872076342,1500,1500,1537,1537,1500,1500,1500,1500
1653386191899385393,1500,1500,1537,1537,1500,1500,1500,1500
1653386191906011880,1500,1500,1537,1537,1500,1510,1500,1500
1653386191931569377,1500,1500,1537,1537,1500,1500,1500,1500
1653386191933871265,1500,1500,1537,1537,1500,1500,1500,1500
1653386191948912280,1500,1500,1537,1537,1500,1510,1500,1500
1653386191963189401,1500,1500,1537,1537,1500,1500,1500,1500
1653386191969795699,1500,1500,1537,1537,1500,1500,1500,1500
1653386191998220895,1500,1500,1537,1537,1500,1510,1500,1500
1653386192003910763,1500,1500,1537,1537,1500,1500,1500,1500
1653386192029255728,1500,1500,1537,1537,1500,1500,1500,1500
1653386192037527657,1500,1500,1538,1537,1500,1510,1500,1500
1653386192037715037,1500,1500,1538,1536,1500,1510,1500,1500
1653386192063013622,1500,1500,1538,1536,1500,1500,1500,1500
1653386192066685647,1500,1500,1538,1536,1500,1510,1500,1500
1653386192096385906,1500,1500,1538,1536,1500,1500,1500,1500
1653386192102341922,1500,1500,1539,1536,1500,1500,1500,1500
1653386192104433158,1500,1500,1539,1536,1500,1510,1500,1500
1653386192130899694,1500,1500,1539,1464,1500,1500,1500,1500
1653386192134847254,1500,1500,1538,1464,1500,1500,1500,1500
1653386192161265719,1500,1500,1538,1464,1500,1510,1500,1500
1653386192167202773,1500,1500,1538,1464,1500,1500,1500,1500
1653386192173424443,1500,1500,1538,1464,1500,1500,1500,1500
1653386192195653597,1500,1500,1538,1463,1500,1510,1500,1500
1653386192202381189,1500,1500,1537,1463,1500,1500,1500,1500
1653386192226992337,1500,1500,1537,1462,1500,1500,1500,1500
1653386192233505112,1500,1500,1537,1462,1500,1510,1500,1500
1653386192261263038,1500,1500,1537,1462,1500,1500,1500,1500
1653386192266335896,1500,1500,1537,1462,1500,1500,1500,1500
1653386192280753789,1500,1500,1537,1462,1500,1510,1500,1500
1653386192293972465,1500,1500,1537,1462,1500,1500,1500,1500
1653386192300382255,1500,1500,1537,1462,1500,1500,1500,1500
1653386192326449174,1500,1500,1537,1461,1500,1510,1500,1500
1653386192333785007,1500,1500,1537,1461,1500,1500,1500,1500
1653386192348981082,1500,1500,1537,1461,1500,1500,1500,1500
1653386192361280254,1500,1500,1537,1461,1500,1510,1500,1500
1653386192365743762,1500,1500,1536,1461,1500,1500,1500,1500
1653386192394291083,1500,1500,1536,1461,1500,1500,1500,1500
1653386192395853507,1500,1500,1536,1461,1500,1510,1500,1500
1653386192426972083,1500,1500,1536,1462,1500,1500,1500,1500
1653386192433643730,1500,1500,1536,1462,1500,1500,1500,1500
1653386192445069849,1500,1500,1536,1462,1500,1510,1500,1500
1653386192459444022,1500,1500,1536,1462,1500,1500,1500,1500
1653386192463160013,1500,1500,1536,1462,1500,1500,1500,1500
1653386192491177469,1500,1500,1536,1462,1500,1510,1500,1500
1653386192495237714,1500,1500,1536,1462,1500,1500,1500,1500
1653386192524630563,1500,1500,1536,1463,1500,1500,1500,1500
1653386192526389041,1500,1500,1536,1463,1500,1510,1500,1500
1653386192533312139,1500,1500,1537,1463,1500,1500,1500,1500
1653386192558809048,1500,1500,1537,1463,1500,1500,1500,1500
1653386192564584803,1500,1500,1537,1463,1500,1510,1500,1500
1653386192592888536,1500,1500,1537,1463,1500,1500,1500,1500
1653386192594879270,1500,1500,1537,1463,1500,1500,1500,1500
1653386192601429372,1500,1500,1537,1463,1500,1510,1500,1500
1653386192623155289,1500,1500,1537,1464,1500,1500,1500,1500
1653386192627960169,1500,1500,1537,1464,1500,1500,1500,1500
1653386192657292607,1500,1500,1537,1536,1500,1510,1500,1500
1653386192665243930,1500,1500,1538,1536,1500,1500,1500,1500
1653386192682722216,1500,1500,1538,1536,1500,1500,1500,1500
1653386192691336568,1500,1500,1538,1536,1500,1510,1500,1500
1653386192696633597,1500,1500,1538,1536,1500,1500,1500,1500
1653386192723424649,1500,1500,1538,1536,1500,1500,1500,1500
1653386192728557781,1500,1500,1538,1536,1500,1510,1500,1500
1653386192755394760,1500,1500,1538,1537,1500,1500,1500,1500
1653386192762981305,1500,1500,1538,1537,1500,1500,1500,1500
1653386192764142255,1500,1500,1537,1537,1500,1500,1500,1500
1653386192793134075,1500,1500,1537,1537,1500,1500,1500,1500
1653386192794696615,1500,1500,1537,1537,1500,1500,1500,1500
1653386192821669563,1500,1500,1537,1537,1500,1510,1500,1500
1653386192829697929,1500,1500,1537,1537,1500,1500,1500,1500
1653386192846441743,1500,1500,1537,1537,1500,1500,1500,1500
1653386192854261188,1500,1500,1537,1537,1500,1510,1500,1500
1653386192859573660,1500,1500,1537,1537,1500,1500,1500,1500
1653386192888724844,1500,1500,1537,1537,1500,1500,1500,1500
1653386192893586954,1500,1500,1536,1537,1500,1510,1500,1500
1653386192922095890,1500,1500,1536,1537,1500,1500,1500,1500
1653386192924164411,1500,1500,1536,1537,1500,1500,1500,1500
1653386192925246691,1500,1500,1536,1537,1500,1510,1500,1500
1653386192953376568,1500,1500,1536,1537,1500,1500,1500,1500
1653386192959978829,1500,1500,1464,1537,1500,1500,1500,1500
1653386192987668485,1500,1500,1464,1537,1500,1510,1500,1500
1653386192994441771,1500,1500,1464,1537,1500,1500,1500,1500
1653386193002543724,1500,1500,1464,1537,1500,1500,1500,1500
1653386193020048390,1500,1500,1464,1536,1500,1510,1500,1500
1653386193026938094,1500,1500,1464,1536,1500,1500,1500,1500
1653386193054650585,1500,1500,1464,1536,1500,1500,1500,1500
1653386193059070670,1500,1500,1464,1536,1500,1510,1500,1500
1653386193087167492,1500,1500,1464,1464,1500,1500,1500,1500
1653386193092747753,1500,1500,1464,1464,1500,1500,1500,1500
1653386193099349930,1500,1500,1464,1464,1500,1510,1500,1500
1653386193121600759,1500,1500,1464,1464,1500,1500,1500,1500
1653386193125813133,1500,1500,1464,1464,1500,1500,1500,1500
1653386193150742060,1500,1500,1464,1463,1500,1510,1500,1500
1653386193155310992,1500,1500,1464,1463,1500,1500,1500,1500
1653386193162940398,1500,1500,1464,1463,1500,1500,1500,1500
1653386193185310391,1500,1500,1464,1463,1500,1510,1500,1500
1653386193191398541,1500,1500,1464,1463,1500,1500,1500,1500
1653386193218753241,1500,1500,1464,1462,1500,1500,1500,1500
1653386193227118179,1500,1500,1464,1462,1500,1510,1500,1500
1653386193251328887,1500,1500,1464,1462,1500,1500,1500,1500
1653386193253785008,1500,1500,1536,1462,1500,1500,1500,1500
1653386193259982527,1500,1500,1536,1462,1500,1510,1500,1500
1653386193283339514,1500,1500,1536,1462,1500,1500,1500,1500
1653386193287435193,1500,1500,1536,1462,1500,1500,1500,1500
1653386193317690247,1500,1500,1536,1462,1500,1510,1500,1500
1653386193323853792,1500,1500,1536,1462,1500,1500,1500,1500
1653386193352111017,1500,1500,1536,1462,1500,1500,1500,1500
1653386193358344492,1500,1500,1536,1462,1500,1510,1500,1500
1653386193383204606,1500,1500,1536,1462,1500,1500,1500,1500
1653386193391932239,1500,1500,1464,1462,1500,1500,1500,1500
1653386193391965592,1500,1500,1464,1462,1500,1500,1500,1500
1653386193416956404,1500,1500,1464,1463,1500,1500,1500,1500
1653386193423326805,1500,1500,1463,1463,1500,1500,1500,1500
1653386193450823544,1500,1500,1463,1463,1500,1510,1500,1500
1653386193454614398,1500,1500,1462,1463,1500,1500,1500,1500
1653386193484398280,1500,1500,1462,1463,1500,1500,1500,1500
1653386193489902592,1500,1500,1461,1463,1500,1510,1500,1500
1653386193502957484,1500,1500,1461,1463,1500,1500,1500,1500
1653386193514898308,1500,1500,1461,1464,1500,1500,1500,1500
1653386193520604610,1500,1500,1462,1464,1500,1510,1500,1500
1653386193546892085,1500,1500,1462,1464,1500,1500,1500,1500
1653386193552624208,1500,1500,1463,1464,1500,1500,1500,1500
1653386193577538860,1500,1500,1463,1464,1500,1510,1500,1500
1653386193581189812,1500,1500,1463,1536,1500,1500,1500,1500
1653386193587483610,1500,1500,1463,1536,1500,1500,1500,1500
1653386193613908894,1500,1500,1463,1536,1500,1510,1500,1500
1653386193619449262,1500,1500,1463,1536,1500,1500,1500,1500
1653386193648580162,1500,1500,1463,1536,1500,1500,1500,1500
1653386193652796528,1500,1500,1462,1536,1500,1510,1500,1500
1653386193675355031,1500,1500,1462,1536,1500,1500,1500,1500
1653386193682774455,1500,1500,1462,1537,1500,1500,1500,1500
1653386193685369698,1500,1500,1462,1537,1500,1510,1500,1500
1653386193714649242,1500,1500,1462,1537,1500,1500,1500,1500
1653386193721235941,1500,1500,1462,1537,1500,1500,1500,1500
1653386193744828938,1500,1500,1462,1537,1500,1510,1500,1500
1653386193753056613,1500,1500,1463,1537,1500,1500,1500,1500
1653386193780799541,1500,1500,1463,1537,1500,1500,1500,1500
1653386193785676107,1500,1500,1463,1537,1500,1510,1500,1500
1653386193788328219,1500,1500,1463,1537,1500,1500,1500,1500
1653386193811183839,1500,1500,1463,1537,1500,1500,1500,1500
1653386193816998314,1500,1500,1464,1537,1500,1510,1500,1500
1653386193846023055,1500,1500,1464,1537,1500,1500,1500,1500
1653386193852374657,1500,1500,1464,1537,1500,1500,1500,1500
1653386193868348353,1500,1500,1464,1537,1500,1510,1500,1500
1653386193879562056,1500,1500,1464,1537,1500,1500,1500,1500
1653386193883220888,1500,1500,1464,1537,1500,1500,1500,1500
1653386193910456314,1500,1500,1464,1537,1500,1510,1500,1500
1653386193917291215,1500,1500,1464,1537,1500,1500,1500,1500
1653386193944527662,1500,1500,1464,1537,1500,1500,1500,1500
1653386193949433538,1500,1500,1464,1537,1500,1510,1500,1500
1653386193962099398,1500,1500,1464,1537,1500,1500,1500,1500
1653386193978683160,1500,1500,1464,1536,1500,1500,1500,1500
1653386193984723748,1500,1500,1463,1536,1500,1510,1500,1500
1653386194010671898,1500,1500,1463,1536,1500,1500,1500,1500
1653386194016806616,1500,1500,1464,1536,1500,1500,1500,1500
1653386194026706587,1500,1500,1464,1536,1500,1510,1500,1500
1653386194043263386,1500,1500,1464,1464,1500,1500,1500,1500
1653386194048890551,1500,1500,1536,1464,1500,1500,1500,1500
1653386194074492168,1500,1500,1536,1464,1500,1510,1500,1500
1653386194082494656,1500,1500,1536,1464,1500,1500,1500,1500
1653386194111159943,1500,1500,1536,1463,1500,1500,1500,1500
1653386194115081593,1500,1500,1536,1463,1500,1510,1500,1500
1653386194124650110,1500,1500,1536,1463,1500,1500,1500,1500
1653386194144821402,1500,1500,1536,1463,1500,1500,1500,1500
1653386194152482601,1500,1500,1536,1463,1500,1510,1500,1500
1653386194175631547,1500,1500,1536,1462,1500,1500,1500,1500
1653386194182987183,1500,1500,1464,1462,1500,1500,1500,1500
1653386194186128449,1500,1500,1464,1462,1500,1510,1500,1500
1653386194207787852,1500,1500,1464,1462,1500,1500,1500,1500
1653386194215404358,1500,1500,1536,1462,1500,1500,1500,1500
1653386194239798316,1500,1500,1536,1462,1500,1510,1500,1500
1653386194246611791,1500,1500,1536,1462,1500,1500,1500,1500
1653386194272692161,1500,1500,1536,1462,1500,1500,1500,1500
1653386194278632367,1500,1500,1536,1462,1500,1510,1500,1500
1653386194285431393,1500,1500,1536,1462,1500,1500,1500,1500
1653386194307833584,1500,1500,1536,1462,1500,1500,1500,1500
1653386194313400453,1500,1500,1536,1462,1500,1510,1500,1500
1653386194340759802,1500,1500,1536,1462,1500,1500,1500,1500
1653386194350182029,1500,1500,1464,1462,1500,1500,1500,1500
1653386194350579276,1500,1500,1464,1462,1500,1500,1500,1500
1653386194374868419,1500,1500,1464,1462,1500,1500,1500,1500
1653386194377387579,1500,1500,1464,1462,1500,1500,1500,1500
1653386194405860353,1500,1500,1464,1463,1500,1510,1500,1500
1653386194413498179,1500,1500,1464,1463,1500,1500,1500,1500
1653386194440982429,1500,1500,1464,1463,1500,1500,1500,1500
1653386194445889888,1500,1500,1464,1463,1500,1510,1500,1500
1653386194447862242,1500,1500,1464,1463,1500,1500,1500,1500
1653386194471829858,1500,1500,1464,1463,1500,1500,1500,1500
1653386194473627239,1500,1500,1464,1463,1500,1510,1500,1500
1653386194506695892,1500,1500,1464,1464,1500,1500,1500,1500
1653386194508383973,1500,1500,1464,1464,1500,1500,1500,1500
1653386194512923931,1500,1500,1536,1464,1500,1510,1500,1500
1653386194537652447,1500,1500,1536,1464,1500,1500,1500,1500
1653386194544792130,1500,1500,1536,1464,1500,1500,1500,1500
1653386194570701735,1500,1500,1536,1536,1500,1510,1500,1500
1653386194575635944,1500,1500,1536,1536,1500,1500,1500,1500
1653386194605761690,1500,1500,1536,1536,1501,1500,1500,1500
1653386194605822399,1500,1500,1536,1536,1501,1500,1500,1500
1653386194611173251,1500,1500,1536,1536,1501,1500,1500,1500
1653386194636772129,1500,1500,1536,1537,1501,1500,1500,1500
1653386194643224981,1500,1500,1536,1537,1501,1510,1500,1500
1653386194670522812,1500,1500,1536,1537,1501,1500,1500,1500
1653386194672394755,1500,1500,1536,1537,1501,1500,1500,1500
1653386194682613482,1500,1500,1536,1537,1501,1510,1500,1500
1653386194703485588,1500,1500,1536,1537,1501,1500,1500,1500
1653386194709589878,1500,1500,1536,1537,1501,1500,1500,1500
1653386194734515678,1500,1500,1536,1538,1501,1510,1500,1500
1653386194742051405,1500,1500,1536,1538,1501,1500,1500,1500
1653386194767451515,1500,1500,1536,1538,1501,1500,1500,1500
1653386194770268976,1500,1500,1536,1538,1501,1510,1500,1500
1653386194775652883,1500,1500,1536,1538,1501,1500,1500,1500
1653386194802650428,1500,1500,1536,1537,1501,1500,1500,1500
1653386194805354033,1500,1500,1536,1537,1501,1510,1500,1500
1653386194835961410,1500,1500,1536,1537,1501,1500,1500,1500
1653386194843747848,1500,1500,1464,1537,1501,1500,1500,1500
1653386194845563198,1500,1500,1464,1537,1501,1510,1500,1500
1653386194868120925,1500,1500,1464,1537,1501,1500,1500,1500
1653386194873080858,1500,1500,1464,1537,1501,1500,1500,1500
1653386194900544023,1500,1500,1464,1537,1501,1510,1500,1500
1653386194906179408,1500,1500,1463,1537,1501,1500,1500,1500
1653386194925221410,1500,1500,1463,1537,1501,1500,1500,1500
1653386194931681987,1500,1500,1463,1537,1501,1510,1500,1500
1653386194937875386,1500,1500,1463,1537,1501,1500,1500,1500
1653386194967722266,1500,1500,1463,1536,1501,1500,1500,1500
1653386194972513934,1500,1500,1463,1536,1501,1510,1500,1500
1653386195001652835,1500,1500,1463,1536,1501,1500,1500,1500
1653386195003752017,1500,1500,1463,1536,1501,1500,1500,1500
1653386195009681817,1500,1500,1463,1536,1501,1510,1500,1500
1653386195032837775,1500,1500,1463,1464,1501,1500,1500,1500
1653386195039694854,1500,1500,1463,1464,1501,1500,1500,1500
1653386195063786024,1500,1500,1463,1464,1501,1510,1500,1500
1653386195071657124,1500,1500,1463,1464,1501,1500,1500,1500
1653386195086176834,1500,1500,1463,1464,1501,1500,1500,1500
1653386195097222543,1500,1500,1463,1463,1501,1510,1500,1500
1653386195102826221,1500,1500,1463,1463,1501,1500,1500,1500
1653386195132040602,1500,1500,1463,1463,1501,1500,1500,1500
1653386195132788117,1500,1500,1463,1463,1501,1510,1500,1500
1653386195163511045,1500,1500,1463,1462,1501,1500,1500,1500
1653386195164040624,1500,1500,1463,1462,1501,1500,1500,1500
1653386195170468882,1500,1500,1463,1462,1501,1510,1500,1500
1653386195197735532,1500,1500,1463,1462,1501,1500,1500,1500
1653386195205578924,1500,1500,1463,1462,1501,1500,1500,1500
1653386195230657518,1500,1500,1463,1462,1501,1510,1500,1500
1653386195235187380,1500,1500,1463,1462,1501,1500,1500,1500
1653386195247899709,1500,1500,1463,1462,1501,1500,1500,1500
1653386195262628065,1500,1500,1463,1462,1501,1510,1500,1500
1653386195268123090,1500,1500,1463,1462,1501,1500,1500,1500
1653386195299164737,1500,1500,1463,1462,1501,1500,1500,1500
1653386195305248749,1500,1500,1463,1462,1501,1500,1500,1500
1653386195327726713,1500,1500,1463,1462,1501,1500,1500,1500
1653386195335841537,1500,1500,1463,1462,1501,1500,1500,1500
1653386195336942009,1500,1500,1463,1462,1501,1500,1500,1500
1653386195363910759,1500,1500,1463,1462,1501,1500,1500,1500
1653386195372143768,1500,1500,1464,1462,1501,1500,1500,1500
1653386195395917398,1500,1500,1464,1462,1501,1500,1500,1500
1653386195402846942,1500,1500,1464,1462,1501,1500,1500,1500
1653386195404489611,1500,1500,1464,1462,1501,1500,1500,1500
1653386195432009836,1500,1500,1464,1463,1501,1500,1500,1500
1653386195434577801,1500,1500,1464,1463,1501,1500,1500,1500
1653386195460934303,1500,1500,1464,1463,1501,1500,1500,1500
1653386195463835028,1500,1500,1536,1463,1501,1500,1500,1500
1653386195483543200,1500,1500,1536,1463,1501,1500,1500,1500
1653386195495043467,1500,1500,1536,1464,1501,1500,1500,1500
1653386195503605854,1500,1500,1536,1464,1501,1500,1500,1500
1653386195527782578,1500,1500,1536,1464,1501,1500,1500,1500
1653386195534156103,1500,1500,1536,1464,1501,1500,1500,1500
1653386195561169804,1500,1500,1536,1536,1501,1500,1500,1500
1653386195566294640,1500,1500,1536,1536,1501,1500,1500,1500
1653386195567627048,1500,1500,1536,1536,1501,1500,1500,1500
1653386195593992243,1500,1500,1536,1536,1501,1500,1500,1500
1653386195596883659,1500,1500,1536,1536,1501,1500,1500,1500
1653386195627929796,1500,1500,1536,1537,1501,1500,1500,1500
1653386195633034668,1500,1500,1536,1537,1501,1500,1500,1500
1653386195645617948,1500,1500,1536,1537,1501,1500,1500,1500
1653386195661321756,1500,1500,1536,1537,1501,1500,1500,1500
1653386195663676751,1500,1500,1536,1537,1501,1500,1500,1500
1653386195694232597,1500,1500,1536,1537,1501,1500,1500,1500
1653386195696435324,1500,1500,1464,1537,1501,1500,1500,1500
1653386195725897276,1500,1500,1464,1537,1501,1500,1500,1500
1653386195726697926,1500,1500,1464,1537,1501,1500,1500,1500
1653386195731871885,1500,1500,1536,1537,1501,1500,1500,1500
1653386195761735974,1500,1500,1536,1537,1501,1500,1500,1500
1653386195770375933,1500,1500,1536,1537,1501,1500,1500,1500
1653386195791356201,1500,1500,1536,1537,1501,1500,1500,1500
1653386195795291744,1500,1500,1536,1537,1501,1500,1500,1500
1653386195806522569,1500,1500,1536,1537,1501,1500,1500,1500
1653386195825164634,1500,1500,1536,1537,1501,1500,1500,1500
1653386195832528630,1500,1500,1537,1537,1501,1500,1500,1500
1653386195859259679,1500,1500,1537,1537,1501,1500,1500,1500
1653386195864278099,1500,1500,1537,1537,1501,1500,1500,1500
1653386195891720574,1500,1500,1537,1537,1501,1500,1500,1500
1653386195894151957,1500,1500,1537,1537,1501,1500,1500,1500
1653386195898175895,1500,1500,1537,1537,1501,1500,1500,1500
1653386195923712261,1500,1500,1537,1537,1501,1500,1500,1500
1653386195927401481,1500,1500,1537,1537,1501,1500,1500,1500
1653386195958464967,1500,1500,1537,1536,1501,1500,1500,1500
1653386195964108950,1500,1500,1537,1536,1501,1500,1500,1500
1653386195991668488,1500,1500,1537,1536,1501,1500,1500,1500
1653386195994534021,1500,1500,1537,1536,1501,1500,1500,1500
1653386196013766167,1500,1500,1537,1536,1501,1500,1500,1500
1653386196023860761,1500,1500,1537,1464,1501,1500,1500,1500
1653386196029636903,1500,1500,1537,1464,1501,1500,1500,1500
1653386196056321680,1500,1500,1537,1464,1501,1500,1500,1500
1653386196063053057,1500,1500,1537,1464,1501,1500,1500,1500
1653386196091441173,1500,1500,1537,1463,1501,1500,1500,1500
1653386196095289826,1500,1500,1537,1463,1501,1500,1500,1500
1653386196097412359,1500,1500,1537,1463,1501,1500,1500,1500
1653386196121360883,1500,1500,1537,1463,1501,1500,1500,1500
1653386196123635515,1500,1500,1537,1463,1501,1500,1500,1500
1653386196156005831,1500,1500,1537,1462,1501,1500,1500,1500
1653386196161899613,1500,1500,1536,1462,1501,1500,1500,1500
1653386196188709472,1500,1500,1536,1462,1501,1500,1500,1500
1653386196193696025,1500,1500,1536,1462,1501,1500,1500,1500
1653386196194093139,1500,1500,1536,1462,1501,1500,1500,1500
1653386196221231382,1500,1500,1536,1462,1501,1500,1500,1500
1653386196224822381,1500,1500,1536,1462,1501,1500,1500,1500
1653386196253503794,1500,1500,1536,1462,1501,1500,1500,1500
1653386196259120525,1500,1500,1464,1462,1501,1500,1500,1500
1653386196289157000,1500,1500,1464,1462,1501,1500,1500,1500
1653386196293207463,1500,1500,1464,1462,1501,1500,1500,1500
1653386196300195989,1500,1500,1464,1462,1501,1500,1500,1500
1653386196321016418,1500,1500,1464,1462,1501,1500,1500,1500
1653386196324202621,1500,1500,1463,1462,1501,1500,1500,1500
1653386196353263725,1500,1500,1463,1462,1501,1500,1500,1500
1653386196357159321,1500,1500,1463,1462,1501,1500,1500,1500
1653386196381198944,1500,1500,1463,1462,1501,1500,1500,1500
1653386196385808392,1500,1500,1463,1462,1501,1500,1500,1500
1653386196392063238,1500,1500,1463,1462,1501,1500,1500,1500
1653386196421321337,1500,1500,1463,1463,1501,1500,1500,1500
1653386196425082427,1500,1500,1462,1463,1501,1500,1500,1500
1653386196450616540,1500,1500,1462,1463,1501,1500,1500,1500
1653386196454831739,1500,1500,1462,1463,1501,1500,1500,1500
1653386196476750577,1500,1500,1462,1463,1501,1500,1500,1500
1653386196485186073,1500,1500,1462,1464,1501,1500,1500,1500
1653386196489685772,1500,1500,1462,1464,1501,1500,1500,1500
1653386196519123675,1500,1500,1462,1464,1501,1500,1500,1500
1653386196523220984,1500,1500,1463,1464,1501,1500,1500,1500
1653386196540844591,1500,1500,1463,1464,1501,1500,1500,1500
1653386196551797774,1500,1500,1463,1536,1501,1500,1500,1500
1653386196554888633,1500,1500,1464,1536,1501,1500,1500,1500
1653386196583562869,1500,1500,1464,1536,1501,1500,1500,1500
1653386196589350261,1500,1500,1464,1536,1501,1500,1500,1500
1653386196618671210,1500,1500,1464,1537,1501,1500,1500,1500
1653386196624071257,1500,1500,1536,1537,1501,1500,1500,1500
1653386196638273841,1500,1500,1536,1537,1501,1500,1500,1500
1653386196651380513,1500,1500,1536,1537,1501,1500,1500,1500
1653386196654932029,1500,1500,1536,1537,1501,1500,1500,1500
1653386196684210745,1500,1500,1536,1537,1501,1500,1500,1500
